Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Paul Onuachu,32,ng NGA,FW,30-212,90,24,24,0,0,0,0,0,0,0,0,0,0,15,0,1
Adam Armstrong,9,eng ENG,FW,27-320,72,15,15,0,0,0,0,1,0,0,0,0,0,11,0,1
Kamaldeen Sulemana,20,gh GHA,FW,22-315,18,5,4,1,0,0,0,1,1,0,0,0,0,5,0,0
Mateus Fernandes,18,pt POR,AM,20-169,72,26,21,5,1,0,0,4,0,2,2,0,0,23,0,0
Tyler Dibling,33,eng ENG,AM,18-289,18,10,10,0,0,0,0,1,0,0,0,0,0,6,0,0
Lesley Ugochukwu,26,fr FRA,CM,20-275,85,42,41,1,1,0,0,1,0,0,0,0,0,36,0,2
Adam Lallana,10,eng ENG,CM,36-230,5,5,5,0,0,0,0,2,0,0,0,0,0,4,0,0
Flynn Downes,4,eng ENG,CM,25-341,60,17,17,0,0,0,1,0,0,0,0,0,0,13,0,1
Joe Aribo,7,ng NGA,CM,28-158,30,25,25,0,0,0,0,0,0,0,0,0,0,24,0,0
Kyle Walker-Peters,2,eng ENG,WB,27-257,85,53,46,7,0,0,0,3,7,0,0,0,0,44,0,3
Ryan Manning,3,ie IRL,WB,28-195,5,10,6,4,0,0,0,1,4,0,0,0,0,10,0,0
Yukinari Sugawara,16,jp JPN,WB,24-181,60,37,35,2,0,0,0,5,2,0,0,0,0,29,0,0
James Bree,14,eng ENG,WB,27-076,30,27,23,4,1,0,0,2,3,0,0,0,0,20,0,1
Nathan Wood-Gordon,15,eng ENG,CB,22-209,90,63,62,1,1,0,0,1,0,0,0,0,0,54,0,0
Jan Bednarek,35,pl POL,CB,28-258,90,43,42,1,1,0,0,0,0,0,0,0,0,42,0,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-331,90,76,74,2,2,0,1,1,0,0,0,0,0,67,0,1
Aaron Ramsdale,30,eng ENG,GK,26-226,90,41,31,10,1,0,0,0,0,0,0,0,0,26,0,0
