Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-323,79,10,0,1,7,2,0,10,1,0,0.0,0,0.0,12,46,15,0,0,0,2,3,10,2
Ali Al Hamadi,16,iq IRQ,FW,22-301,11,7,0,0,6,1,1,7,2,0,0.0,2,100.0,4,21,12,0,0,0,0,1,4,0
Sammie Szmodics,23,ie IRL,LM,29-094,70,16,3,12,3,2,1,16,0,0,,0,,7,50,8,0,1,1,2,1,5,0
Jack Clarke,47,eng ENG,LM,24-034,20,10,2,7,3,1,0,10,1,1,100.0,0,0.0,6,77,64,2,0,0,0,1,4,2
Jens Cajuste,12,se SWE,CM,25-139,79,33,5,16,15,3,0,33,3,2,66.7,1,33.3,14,81,42,0,0,0,0,1,18,0
Jack Taylor,14,ie IRL,CM,26-187,11,9,0,2,4,4,0,9,0,0,,0,,5,37,25,0,0,0,0,1,6,0
Kalvin Phillips,8,eng ENG,CM,29-025,90,52,8,17,23,12,0,52,0,0,,0,,19,59,23,0,0,0,1,1,31,1
Omari Hutchinson,20,eng ENG,RM,21-058,90,40,2,10,15,15,1,40,2,1,50.0,1,50.0,22,160,113,3,2,0,5,2,27,4
Leif Davis,3,eng ENG,LB,24-350,90,52,7,25,18,9,1,52,2,0,0.0,1,50.0,28,95,50,1,0,0,0,2,27,5
Jacob Greaves,24,eng ENG,CB,24-106,90,48,6,21,22,5,0,48,0,0,,0,,21,59,15,0,0,0,0,0,28,0
Luke Woolfenden,6,eng ENG,CB,26-067,89,50,9,28,21,1,0,50,0,0,,0,,29,116,52,0,0,0,0,0,32,0
Harry Clarke,2,eng ENG,RB,23-300,1,3,0,0,1,2,0,3,0,0,,0,,2,10,8,0,1,0,0,0,2,0
Dara O'Shea,26,ie IRL,"CB,RB",25-298,90,54,8,22,26,6,0,54,0,0,,0,,24,90,35,1,1,0,0,1,34,0
Ben Johnson,18,eng ENG,RB,24-338,79,16,3,6,6,4,0,16,2,0,0.0,1,50.0,10,35,21,1,1,0,0,3,10,2
Nathan Broadhead,33,wls WAL,"FW,RB",26-266,11,11,0,0,4,8,0,11,3,2,66.7,1,33.3,4,56,37,1,1,0,0,0,8,1
Arijanet Muric,1,xk KVX,GK,26-050,90,28,22,27,2,0,0,28,0,0,,0,,14,84,49,0,0,0,0,0,14,0
