Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Raúl Jiménez,7,mx MEX,FW,33-331,76,34,1,9,11,14,2,34,1,0,0.0,1,100.0,20,77,17,1,1,1,4,0,24,4
Rodrigo Muniz,9,br BRA,FW,23-332,14,9,0,0,4,5,4,9,1,0,0.0,1,100.0,6,14,1,0,0,0,0,1,8,1
Emile Smith Rowe,32,eng ENG,AM,24-247,66,44,2,12,22,10,1,44,1,0,0.0,1,100.0,25,108,25,0,0,0,1,0,32,1
Alex Iwobi,17,ng NGA,"LM,AM",28-333,24,17,0,3,7,7,1,17,0,0,,0,,12,86,53,1,1,0,0,0,13,0
Adama Traoré,11,es ESP,AM,29-066,66,18,1,4,9,6,1,18,4,2,50.0,2,50.0,13,134,48,1,2,0,0,1,14,1
Willian,22,br BRA,"CM,AM",36-235,24,20,0,3,14,4,0,20,1,0,0.0,1,100.0,14,94,19,0,0,0,0,0,16,1
Sander Berge,16,no NOR,"CM,DM",27-046,90,55,0,12,30,13,0,55,1,1,100.0,0,0.0,38,303,111,3,0,0,1,1,44,0
Saša Lukić,20,rs SRB,CM,28-231,66,36,0,6,16,15,0,36,0,0,,0,,24,150,82,2,0,0,1,1,27,1
Andreas Pereira,18,br BRA,CM,29-090,24,20,2,5,9,8,0,20,1,0,0.0,1,100.0,11,53,20,0,1,0,0,1,12,2
Antonee Robinson,33,us USA,"WB,LB",27-236,90,55,6,17,18,21,1,55,2,1,50.0,1,50.0,33,226,108,4,2,1,0,0,37,5
Timothy Castagne,21,be BEL,"WB,RB",29-117,90,42,0,16,10,16,0,42,0,0,,0,,22,107,71,0,1,0,1,0,29,5
Jorge Cuenca,15,es ESP,CB,25-135,90,62,4,29,28,5,1,62,2,2,100.0,0,0.0,33,141,70,0,1,0,1,0,48,0
Joachim Andersen,5,dk DEN,CB,28-305,90,87,29,52,35,0,0,87,1,1,100.0,0,0.0,44,231,80,0,0,0,0,0,56,0
Issa Diop,31,fr FRA,CB,28-082,76,46,5,22,21,4,1,46,1,0,0.0,1,100.0,24,122,49,0,0,0,0,0,29,1
Ryan Sessegnon,30,eng ENG,RM,24-318,14,10,0,1,1,8,3,10,1,0,0.0,1,100.0,5,57,44,2,0,2,0,0,8,4
Bernd Leno,1,de GER,GK,33-028,90,42,36,41,1,0,0,42,0,0,,0,,25,146,64,0,0,0,0,0,25,0
