Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-331,76,23,22,1,1,0,0,0,0,0,0,0,0,19,0,1
Rodrigo Muniz,9,br BRA,FW,23-332,14,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1
Emile Smith Rowe,32,eng ENG,AM,24-247,66,37,35,2,0,0,0,1,0,0,0,0,0,33,0,1
Alex Iwobi,17,ng NGA,"LM,AM",28-333,24,16,15,1,0,0,0,1,0,0,0,0,0,12,0,1
Adama Traoré,11,es ESP,AM,29-066,66,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0
Willian,22,br BRA,"CM,AM",36-235,24,18,18,0,0,0,1,0,0,0,0,0,0,16,0,0
Sander Berge,16,no NOR,"CM,DM",27-046,90,51,50,1,1,0,1,1,0,0,0,0,0,48,0,0
Saša Lukić,20,rs SRB,CM,28-231,66,32,30,2,0,0,0,2,0,2,0,2,0,28,0,1
Andreas Pereira,18,br BRA,CM,29-090,24,17,14,3,0,0,0,4,1,2,0,2,0,13,0,1
Antonee Robinson,33,us USA,"WB,LB",27-236,90,44,41,3,0,0,0,1,3,0,0,0,0,39,0,1
Timothy Castagne,21,be BEL,"WB,RB",29-117,90,36,33,3,0,0,0,3,3,0,0,0,0,32,0,0
Jorge Cuenca,15,es ESP,CB,25-135,90,56,53,3,1,0,0,1,2,0,0,0,0,47,0,0
Joachim Andersen,5,dk DEN,CB,28-305,90,71,66,5,3,0,0,0,0,0,0,0,0,60,0,0
Issa Diop,31,fr FRA,CB,28-082,76,36,35,1,1,0,0,0,0,0,0,0,0,32,0,0
Ryan Sessegnon,30,eng ENG,RM,24-318,14,6,6,0,0,0,0,1,0,0,0,0,0,3,0,0
Bernd Leno,1,de GER,GK,33-028,90,40,32,8,0,0,0,0,0,0,0,0,0,29,0,0
