Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
João Pedro,9,br BRA,FW,23-149,90,44,0,2,19,23,7,44,3,1,33.3,2,66.7,21,81,28,2,0,2,5,1,35,5
Kaoru Mitoma,22,jp JPN,LW,27-278,78,35,0,5,19,11,3,35,1,1,100.0,0,0.0,16,140,106,2,1,1,0,0,26,4
Simon Adingra,11,ci CIV,LW,23-052,12,13,0,1,3,9,4,13,1,1,100.0,0,0.0,6,41,31,1,0,0,1,0,10,3
Yankuba Minteh,17,gm GAM,RW,20-215,90,38,1,9,12,17,8,38,4,3,75.0,0,0.0,15,111,82,3,0,2,1,0,21,4
Georginio Rutter,14,fr FRA,AM,22-308,78,38,0,2,21,15,4,38,3,1,33.3,1,33.3,18,114,39,1,0,1,2,4,26,3
Brajan Gruda,8,de GER,AM,20-267,12,10,0,0,3,7,2,10,1,1,100.0,0,0.0,5,54,11,0,0,1,1,1,7,2
Yasin Ayari,26,se SWE,DM,21-139,66,38,1,10,20,8,0,38,0,0,,0,,15,46,26,0,1,0,1,0,28,1
Diego Gómez,25,py PAR,DM,21-332,24,32,1,6,18,8,1,32,0,0,,0,,16,58,37,1,0,0,0,1,25,1
Carlos Baleba,20,cm CMR,DM,21-050,90,46,3,12,24,13,2,46,2,2,100.0,0,0.0,16,195,145,4,3,0,0,1,27,3
Tariq Lamptey,2,gh GHA,LB,24-145,66,38,0,13,13,12,1,38,0,0,,0,,18,95,23,1,0,0,0,0,23,2
Pervis Estupiñán,30,ec ECU,LB,27-032,24,26,1,9,13,4,0,26,0,0,,0,,10,18,6,0,0,0,0,0,20,0
Adam Webster,4,eng ENG,CB,30-049,90,85,12,49,34,2,0,85,1,0,0.0,1,100.0,37,198,83,1,0,0,1,1,56,0
Jan Paul van Hecke,29,nl NED,CB,24-259,90,38,3,21,14,3,2,38,0,0,,0,,15,153,132,1,0,0,1,0,16,0
Jack Hinshelwood,41,eng ENG,RB,19-317,82,50,3,22,17,11,2,50,0,0,,0,,9,42,16,0,0,0,1,0,15,1
Mats Wieffer,27,nl NED,RB,25-098,8,12,1,5,6,1,0,12,0,0,,0,,4,20,3,0,0,0,0,0,4,0
Bart Verbruggen,1,nl NED,GK,22-188,90,37,30,37,0,0,0,37,0,0,,0,,28,115,41,0,0,0,0,0,27,0
