Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
João Pedro,9,br BRA,FW,23-149,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Kaoru Mitoma,22,jp JPN,LW,27-278,78,1,0,0,1,0,0,0,,0,2,1,1,0,1,1,0
Simon Adingra,11,ci CIV,LW,23-052,12,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Yankuba Minteh,17,gm GAM,RW,20-215,90,1,1,1,0,0,1,3,33.3,2,1,0,1,1,2,1,0
Georginio Rutter,14,fr FRA,AM,22-308,78,4,2,1,2,1,2,2,100.0,0,0,0,0,0,4,0,0
Brajan Gruda,8,de GER,AM,20-267,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Yasin Ayari,26,se SWE,DM,21-139,66,2,0,0,2,0,1,3,33.3,2,1,0,1,0,2,1,0
Diego Gómez,25,py PAR,DM,21-332,24,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Carlos Baleba,20,cm CMR,DM,21-050,90,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,1,0
Tariq Lamptey,2,gh GHA,LB,24-145,66,3,2,1,2,0,2,2,100.0,0,1,1,0,1,4,1,0
Pervis Estupiñán,30,ec ECU,LB,27-032,24,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Adam Webster,4,eng ENG,CB,30-049,90,0,0,0,0,0,0,0,,0,2,1,1,3,3,4,0
Jan Paul van Hecke,29,nl NED,CB,24-259,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,8,0
Jack Hinshelwood,41,eng ENG,RB,19-317,82,3,2,2,0,1,2,3,66.7,1,0,0,0,0,3,3,0
Mats Wieffer,27,nl NED,RB,25-098,8,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0
Bart Verbruggen,1,nl NED,GK,22-188,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
