Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
João Pedro,9,br BRA,FW,23-149,90,30,30,0,0,1,0,0,0,0,0,0,0,21,0,0
Kaoru Mitoma,22,jp JPN,LW,27-278,78,29,29,0,0,0,0,1,0,0,0,0,0,23,0,0
Simon Adingra,11,ci CIV,LW,23-052,12,10,10,0,0,0,0,1,0,0,0,0,0,9,0,0
Yankuba Minteh,17,gm GAM,RW,20-215,90,27,24,3,0,0,1,4,0,3,0,2,0,15,0,0
Georginio Rutter,14,fr FRA,AM,22-308,78,20,20,0,0,0,0,0,0,0,0,0,0,14,0,0
Brajan Gruda,8,de GER,AM,20-267,12,9,5,4,0,0,0,2,1,3,1,1,0,7,0,0
Yasin Ayari,26,se SWE,DM,21-139,66,34,32,1,0,0,0,1,0,0,0,0,0,27,1,0
Diego Gómez,25,py PAR,DM,21-332,24,28,27,1,1,1,0,2,0,0,0,0,0,26,0,0
Carlos Baleba,20,cm CMR,DM,21-050,90,37,37,0,0,1,0,1,0,0,0,0,0,31,0,0
Tariq Lamptey,2,gh GHA,LB,24-145,66,31,26,5,0,0,0,3,5,0,0,0,0,26,0,1
Pervis Estupiñán,30,ec ECU,LB,27-032,24,24,21,3,0,0,0,0,3,0,0,0,0,23,0,0
Adam Webster,4,eng ENG,CB,30-049,90,75,65,10,5,0,1,0,0,0,0,0,0,63,0,1
Jan Paul van Hecke,29,nl NED,CB,24-259,90,26,25,1,1,0,0,0,0,0,0,0,0,23,0,0
Jack Hinshelwood,41,eng ENG,RB,19-317,82,42,33,9,3,0,0,0,6,0,0,0,0,35,0,0
Mats Wieffer,27,nl NED,RB,25-098,8,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Bart Verbruggen,1,nl NED,GK,22-188,90,36,33,3,2,0,0,0,0,0,0,0,0,23,0,0
