Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Beto,14,gw GNB,FW,27-001,87,20,20,0,0,1,0,0,0,0,0,0,0,14,0,1
Jack Harrison,11,eng ENG,LW,28-073,3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1
Iliman Ndiaye,10,sn SEN,"LW,FW",24-332,90,32,31,1,1,0,0,0,0,0,0,0,0,22,0,2
Jesper Lindstrøm,29,dk DEN,RW,24-338,74,30,30,0,0,0,0,0,0,0,0,0,0,28,0,1
Ashley Young,18,eng ENG,"RW,LB",39-207,16,7,5,2,1,0,0,0,1,0,0,0,0,7,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-031,90,36,36,0,0,0,0,1,0,0,0,0,0,29,0,1
Idrissa Gana Gueye,27,sn SEN,DM,35-128,90,42,40,1,0,0,0,0,1,0,0,0,0,38,1,0
James Garner,37,eng ENG,DM,23-325,81,47,39,8,1,2,1,9,1,5,2,3,0,34,0,1
Tim Iroegbunam,42,eng ENG,DM,21-216,9,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
Vitaliy Mykolenko,19,ua UKR,LB,25-248,87,44,36,8,1,1,1,3,7,0,0,0,0,26,0,1
Nathan Patterson,2,sct SCO,RW,23-108,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Jarrad Branthwaite,32,eng ENG,CB,22-219,90,71,65,4,4,0,2,0,0,0,0,0,0,55,2,0
James Tarkowski,6,eng ENG,CB,32-074,90,53,47,6,2,1,2,0,0,0,0,0,0,45,0,1
Jake O'Brien,15,ie IRL,RB,23-262,90,59,45,14,0,0,0,0,14,0,0,0,0,47,0,1
Jordan Pickford,1,eng ENG,GK,30-331,90,32,25,7,4,0,1,0,0,0,0,0,0,28,0,0
