Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Rasmus Højlund,9,dk DEN,FW,21-245,63,14,0,1,8,5,0,14,2,0,0.0,2,100.0,7,50,17,1,0,0,2,0,9,2
Joshua Zirkzee,11,nl NED,FW,23-137,27,7,0,0,5,2,0,7,0,0,,0,,3,15,5,0,0,0,0,1,7,0
Marcus Rashford,10,eng ENG,LW,26-341,63,24,0,2,13,10,2,24,1,1,100.0,0,0.0,13,75,56,1,2,1,0,0,19,2
Antony,21,br BRA,RW,24-225,27,14,0,2,2,10,0,14,1,0,0.0,1,100.0,7,49,36,1,1,0,1,0,7,1
Alejandro Garnacho,17,ar ARG,"RW,LW",20-097,90,38,1,6,15,17,4,38,3,1,33.3,2,66.7,25,211,99,5,2,3,6,2,28,10
Bruno Fernandes,8,pt POR,AM,30-028,90,60,4,9,35,16,0,60,2,0,0.0,2,100.0,29,141,72,1,3,0,1,0,46,3
Christian Eriksen,14,dk DEN,DM,32-235,90,53,5,14,28,12,0,53,0,0,,0,,28,105,31,0,0,0,0,0,35,1
Kobbie Mainoo,37,eng ENG,DM,19-170,84,53,3,12,30,11,1,53,3,2,66.7,1,33.3,31,120,34,0,2,0,2,1,36,1
Casemiro,18,br BRA,DM,32-226,6,7,1,2,4,1,0,7,0,0,,0,,2,9,2,0,0,0,0,0,3,0
Diogo Dalot,20,pt POR,LB,25-202,90,38,6,14,17,7,1,38,0,0,,0,,16,61,21,1,0,0,1,0,18,2
Jonny Evans,35,nir NIR,CB,36-277,90,50,13,29,19,3,1,50,0,0,,0,,24,122,68,1,0,0,0,0,26,0
Harry Maguire,5,eng ENG,CB,31-215,45,28,1,11,14,3,0,28,0,0,,0,,15,81,42,0,0,0,1,0,17,0
Matthijs de Ligt,4,nl NED,CB,25-055,45,26,5,10,16,0,0,26,0,0,,0,,6,17,5,0,0,0,0,0,11,0
Noussair Mazraoui,3,ma MAR,RB,26-327,45,36,3,9,22,6,0,36,0,0,,0,,18,66,19,0,0,0,1,0,21,1
Victor Lindelöf,2,se SWE,RB,30-081,45,23,3,14,8,1,0,23,0,0,,0,,6,39,30,0,0,0,0,0,11,1
André Onana,24,cm CMR,GK,28-187,90,37,22,36,1,0,0,37,0,0,,0,,25,136,99,0,0,0,0,0,22,0
