Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Chris Wood,11,nz NZL,FW,32-331,78,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
Taiwo Awoniyi,9,ng NGA,FW,27-082,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Callum Hudson-Odoi,14,eng ENG,LW,23-361,88,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0
Ramón Sosa,24,py PAR,LW,25-063,2,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Anthony Elanga,21,se SWE,RW,22-189,62,1,1,0,1,0,0,0,,0,1,0,1,0,1,3,0
Jota Silva,20,pt POR,RW,25-093,28,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Morgan Gibbs-White,10,eng ENG,AM,24-280,62,2,1,1,1,0,1,1,100.0,0,1,0,1,1,3,0,0
Elliot Anderson,8,eng ENG,AM,21-362,28,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
Nicolás Domínguez,16,ar ARG,DM,26-127,90,5,2,3,2,0,2,5,40.0,3,1,0,1,1,6,2,0
Ryan Yates,22,eng ENG,DM,26-347,90,2,1,1,1,0,0,1,0.0,1,1,0,1,1,3,3,0
Álex Moreno,19,es ESP,LB,31-147,90,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,5,0
Murillo,5,br BRA,CB,22-121,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,6,0
Nikola Milenković,31,rs SRB,CB,27-021,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,4,0
Ola Aina,34,ng NGA,RB,28-025,88,4,3,3,0,1,2,2,100.0,0,0,0,0,1,5,1,0
Eric da Silva Moreira,17,de GER,RB,18-183,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Matz Sels,26,be BEL,GK,32-250,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
