Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,32-331,78,25,2,2,14,9,2,25,0,0,,0,,13,45,29,1,0,1,2,1,19,8
Taiwo Awoniyi,9,ng NGA,FW,27-082,12,2,0,0,1,1,0,2,0,0,,0,,1,2,0,0,0,0,1,0,1,0
Callum Hudson-Odoi,14,eng ENG,LW,23-361,88,66,0,4,15,49,6,66,1,0,0.0,1,100.0,46,258,180,7,1,3,3,0,50,12
Ramón Sosa,24,py PAR,LW,25-063,2,3,0,1,1,1,0,3,1,1,100.0,0,0.0,4,42,27,1,0,0,0,1,3,0
Anthony Elanga,21,se SWE,RW,22-189,62,31,2,10,4,17,2,31,3,0,0.0,2,66.7,16,110,47,2,0,0,1,0,16,4
Jota Silva,20,pt POR,RW,25-093,28,8,0,0,2,7,2,8,1,1,100.0,0,0.0,7,65,35,1,1,0,0,1,6,4
Morgan Gibbs-White,10,eng ENG,AM,24-280,62,44,0,6,18,20,3,44,1,1,100.0,0,0.0,30,122,69,2,1,1,0,1,35,4
Elliot Anderson,8,eng ENG,AM,21-362,28,33,0,2,12,19,1,33,1,0,0.0,0,0.0,20,76,24,0,0,0,1,0,24,5
Nicolás Domínguez,16,ar ARG,DM,26-127,90,70,1,20,27,23,3,70,0,0,,0,,41,127,56,1,0,1,2,0,45,0
Ryan Yates,22,eng ENG,DM,26-347,90,72,4,19,35,18,2,72,0,0,,0,,44,136,70,1,2,0,0,1,44,1
Álex Moreno,19,es ESP,LB,31-147,90,77,3,22,23,32,3,77,2,2,100.0,0,0.0,42,197,126,5,5,2,2,2,43,4
Murillo,5,br BRA,CB,22-121,90,54,8,22,26,6,0,54,0,0,,0,,31,150,111,0,0,0,1,1,39,0
Nikola Milenković,31,rs SRB,CB,27-021,90,43,3,23,13,7,5,43,0,0,,0,,29,92,48,1,0,1,0,0,27,1
Ola Aina,34,ng NGA,RB,28-025,88,58,0,19,17,22,2,58,2,1,50.0,1,50.0,31,145,73,1,2,0,4,1,32,2
Eric da Silva Moreira,17,de GER,RB,18-183,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Matz Sels,26,be BEL,GK,32-250,90,20,13,19,1,0,0,20,0,0,,0,,14,73,31,0,0,0,0,0,12,0
