Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jørgen Strand Larsen,9,no NOR,FW,25-054,90,34,2,4,14,16,4,34,1,1,100.0,0,0.0,15,63,34,1,1,0,6,3,23,2
Jean-Ricner Bellegarde,27,fr FRA,AM,26-278,89,51,1,6,24,22,1,51,7,2,28.6,4,57.1,33,215,111,5,4,0,4,2,40,7
Boubacar Traoré,6,ml MLI,CM,23-224,1,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Marshall Munetsi,5,zw ZIM,"AM,CM",28-283,90,23,1,4,13,6,2,23,0,0,,0,,5,63,9,1,0,1,2,2,7,3
André,7,br BRA,CM,23-259,70,51,0,7,40,4,0,51,1,1,100.0,0,0.0,26,104,42,0,0,0,0,0,35,0
Pablo Sarabia,21,es ESP,"CM,FW",32-325,20,8,0,2,2,4,1,8,0,0,,0,,4,15,5,0,0,0,0,2,4,0
João Gomes,8,br BRA,CM,24-048,90,68,0,9,39,21,3,68,3,1,33.3,2,66.7,34,245,139,2,3,0,2,1,41,1
Rayan Aït-Nouri,3,dz ALG,WB,23-299,81,67,1,18,32,17,1,67,2,0,0.0,2,100.0,27,134,22,1,2,1,3,4,31,2
Santiago Bueno,4,uy URU,"WB,CB",26-143,9,3,1,3,0,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Nélson Semedo,22,pt POR,"WB,LB",31-136,90,56,1,7,17,32,0,56,4,1,25.0,2,50.0,28,197,54,3,2,0,0,0,30,4
Toti Gomes,24,pt POR,CB,26-075,90,70,10,34,34,3,1,70,1,0,0.0,1,100.0,41,169,48,0,0,0,2,1,46,1
Emmanuel Agbadou,12,ci CIV,CB,27-288,90,65,6,35,27,3,0,65,0,0,,0,,41,194,54,0,0,0,0,1,50,0
Matt Doherty,2,ie IRL,"CB,RB",33-075,90,64,9,22,37,9,1,64,2,2,100.0,0,0.0,27,153,124,1,3,0,0,0,34,1
José Sá,1,pt POR,GK,32-074,90,27,22,27,0,0,0,27,0,0,,0,,19,105,64,0,0,0,0,0,16,0
