Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Rasmus Højlund,9,dk DEN,FW,21-357,57,16,0,0,11,5,1,16,1,0,0.0,1,100.0,16,33,5,0,1,0,5,2,18,6
Joshua Zirkzee,11,nl NED,FW,23-249,33,9,1,1,6,2,0,9,1,0,0.0,1,100.0,6,19,1,0,0,0,1,1,9,2
Alejandro Garnacho,17,ar ARG,AM,20-209,80,42,0,6,16,21,4,42,3,1,33.3,2,66.7,31,185,73,2,1,2,3,1,31,11
Kobbie Mainoo,37,eng ENG,CM,19-282,10,8,1,1,3,4,0,8,0,0,,0,,5,22,8,1,0,0,0,0,5,1
Amad Diallo,16,ci CIV,AM,22-199,90,49,0,7,25,17,0,49,3,1,33.3,1,33.3,39,206,75,3,3,0,3,2,38,5
Bruno Fernandes,8,pt POR,"CM,AM",30-140,90,86,1,11,55,22,1,86,0,0,,0,,52,240,109,2,2,0,1,1,68,3
Manuel Ugarte Ribeiro,25,uy URU,CM,23-290,75,54,1,16,32,6,0,54,2,1,50.0,0,0.0,32,113,38,0,0,0,2,0,32,1
Toby Collyer,43,eng ENG,CM,21-023,15,7,1,4,3,0,0,7,0,0,,0,,2,4,0,0,0,0,1,1,2,0
Noussair Mazraoui,3,ma MAR,WB,27-073,80,50,1,10,23,17,2,50,2,0,0.0,2,100.0,21,82,16,0,1,0,2,1,24,4
Tyrell Malacia,12,nl NED,WB,25-162,10,4,1,2,2,0,0,4,0,0,,0,,1,2,0,0,0,0,0,0,1,1
Diogo Dalot,20,pt POR,WB,25-314,90,52,1,19,18,15,0,52,0,0,,0,,30,115,43,1,1,0,1,0,33,7
Lisandro Martínez,6,ar ARG,CB,27-008,90,66,6,26,34,7,0,66,0,0,,0,,52,355,251,5,2,0,0,0,53,0
Harry Maguire,5,eng ENG,CB,31-327,90,72,13,44,27,1,1,72,0,0,,0,,44,269,81,0,0,0,0,0,43,0
Matthijs de Ligt,4,nl NED,CB,25-167,57,46,5,32,14,1,1,46,0,0,,0,,34,153,74,0,0,0,0,0,33,0
Leny Yoro,15,fr FRA,CB,19-074,33,20,4,9,11,0,0,20,0,0,,0,,10,39,20,0,0,0,0,0,9,0
André Onana,24,cm CMR,GK,28-299,90,43,40,43,0,0,0,43,0,0,,0,,29,142,62,0,0,0,0,0,26,0
