Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-171,90,29,2,5,8,16,9,29,1,1,100.0,0,0.0,21,87,29,1,0,2,3,1,25,7
Kevin Schade,7,de GER,LW,23-086,86,33,1,4,9,20,6,33,3,2,66.7,1,33.3,16,96,46,2,1,2,3,1,19,6
Yunus Emre Konak,26,tr TUR,LW,19-042,4,4,0,0,4,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,2,0
Bryan Mbeumo,19,cm CMR,RW,25-198,90,44,1,5,15,28,6,44,2,2,100.0,0,0.0,25,218,139,5,2,1,0,2,31,10
Mikkel Damsgaard,24,dk DEN,AM,24-233,71,55,0,4,23,28,5,55,4,2,50.0,1,25.0,30,139,82,3,0,1,3,1,39,8
Fabio Carvalho,14,pt POR,AM,22-175,19,10,0,2,6,2,1,10,0,0,,0,,5,19,3,0,0,0,0,0,7,1
Vitaly Janelt,27,de GER,DM,26-287,72,33,4,7,17,9,0,33,0,0,,0,,14,63,25,0,1,0,0,0,23,0
Edmond-Paris Maghoma,32,eng ENG,DM,23-289,18,13,0,2,10,1,0,13,0,0,,0,,12,97,30,1,0,0,0,0,13,1
Christian Nørgaard,6,dk DEN,DM,30-348,45,25,2,9,11,5,1,25,0,0,,0,,9,28,6,0,0,0,1,1,15,0
Yehor Yarmoliuk,18,ua UKR,DM,20-357,45,41,3,9,25,8,1,41,0,0,,0,,19,102,33,1,0,0,2,0,27,0
Keane Lewis-Potter,23,eng ENG,LB,23-365,90,62,0,13,28,21,3,62,4,2,50.0,2,50.0,34,208,91,2,4,1,0,1,38,5
Ethan Pinnock,5,jm JAM,CB,31-268,90,62,18,35,24,3,1,62,0,0,,0,,19,117,85,0,0,0,0,0,30,0
Nathan Collins,22,ie IRL,CB,23-297,90,68,13,43,25,1,0,68,0,0,,0,,38,239,119,1,0,0,1,0,44,0
Kristoffer Ajer,20,no NOR,RB,26-310,83,43,3,10,22,11,1,43,0,0,,0,,15,52,16,0,0,0,0,0,25,1
Michael Kayode,33,it ITA,RB,20-226,7,7,0,3,3,1,1,7,0,0,,0,,2,3,1,0,0,0,0,0,4,1
Mark Flekken,1,nl NED,GK,31-253,90,43,36,43,0,0,0,43,0,0,,0,,29,162,116,0,0,0,0,0,28,0
