Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Mark Flekken,nl NED,31-253,90,3,0,3,100.0,0.4,8,12,66.7,39,2,28.2,31.7,1,100.0,83.0,16,1,6.3,0,8.7
