Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Son Heung-min,7,kr KOR,"FW,LW",32-195,90,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,1,0
James Maddison,10,eng ENG,"AM,DM",28-057,90,2,1,0,1,1,0,1,0.0,1,2,0,2,0,2,0,0
Dejan Kulusevski,21,se SWE,"AM,RW",24-269,90,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
Lucas Bergvall,15,se SWE,"DM,CM",18-352,90,3,3,2,1,0,1,1,100.0,0,1,0,1,1,4,2,0
Pape Matar Sarr,29,sn SEN,"CM,DM",22-127,72,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,2,0
Mikey Moore,47,eng ENG,AM,17-161,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Djed Spence,24,eng ENG,"LB,WB",24-163,90,3,3,1,1,1,3,4,75.0,1,2,0,2,0,3,1,0
Pedro Porro,23,es ESP,"RB,WB",25-128,90,3,2,1,1,1,2,2,100.0,0,0,0,0,1,4,3,0
Ben Davies,33,wls WAL,CB,31-270,90,3,3,1,2,0,2,4,50.0,2,1,0,1,0,3,5,0
Radu Drăgușin,6,ro ROU,CB,22-351,45,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,4,0
Richarlison,9,br BRA,FW,27-254,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Archie Gray,14,eng ENG,CB,18-313,90,2,1,2,0,0,2,4,50.0,2,1,1,0,1,3,2,0
Antonín Kinský,31,cz CZE,GK,21-312,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,1
