Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Son Heung-min,7,kr KOR,"FW,LW",32-195,90,37,30,7,0,1,0,3,2,4,3,0,0,29,0,1
James Maddison,10,eng ENG,"AM,DM",28-057,90,59,58,1,0,0,0,2,0,0,0,0,0,50,0,1
Dejan Kulusevski,21,se SWE,"AM,RW",24-269,90,45,40,5,1,1,0,2,1,1,0,0,0,38,0,2
Lucas Bergvall,15,se SWE,"DM,CM",18-352,90,81,77,4,4,0,1,0,0,0,0,0,0,75,0,2
Pape Matar Sarr,29,sn SEN,"CM,DM",22-127,72,48,47,1,1,0,0,1,0,0,0,0,0,42,0,3
Mikey Moore,47,eng ENG,AM,17-161,18,15,14,1,0,0,0,4,0,1,0,0,0,10,0,2
Djed Spence,24,eng ENG,"LB,WB",24-163,90,67,60,7,0,0,0,3,7,0,0,0,0,54,0,2
Pedro Porro,23,es ESP,"RB,WB",25-128,90,69,55,14,2,0,0,3,10,2,0,2,0,51,0,5
Ben Davies,33,wls WAL,CB,31-270,90,102,90,11,4,1,0,1,2,0,0,0,0,90,1,1
Radu Drăgușin,6,ro ROU,CB,22-351,45,34,31,3,2,0,0,0,1,0,0,0,0,29,0,1
Richarlison,9,br BRA,FW,27-254,45,7,7,0,0,0,0,0,0,0,0,0,0,3,0,1
Archie Gray,14,eng ENG,CB,18-313,90,63,59,4,2,0,0,0,2,0,0,0,0,58,0,1
Antonín Kinský,31,cz CZE,GK,21-312,90,33,26,7,0,0,0,0,0,0,0,0,0,28,0,0
