Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jamie Vardy,9,eng ENG,FW,37-324,63,15,10,5,0,0,0,2,0,0,0,0,0,10,0,1
Patson Daka,20,zm ZAM,FW,26-052,27,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0
Jordan Ayew,18,gh GHA,AM,33-080,79,21,21,0,0,1,0,1,0,0,0,0,0,19,0,0
Bobby De Cordova-Reid,14,jm JAM,AM,31-302,11,8,8,0,0,0,0,1,0,0,0,0,0,5,0,0
Facundo Buonanotte,40,ar ARG,AM,19-343,63,16,13,3,2,0,1,2,0,1,0,1,0,10,0,0
Stephy Mavididi,10,eng ENG,AM,26-183,27,18,16,2,0,0,0,3,0,2,2,0,0,14,0,0
Wilfred Ndidi,6,ng NGA,CM,27-350,90,40,40,0,0,0,0,1,0,0,0,0,0,32,0,0
Boubakary Soumaré,24,fr FRA,CM,25-277,63,40,39,1,1,0,0,0,0,0,0,0,0,34,0,0
Oliver Skipp,22,eng ENG,CM,24-075,27,8,8,0,0,0,0,1,0,0,0,0,0,7,0,1
Luke Thomas,33,eng ENG,WB,23-173,90,57,45,11,1,0,0,3,9,1,1,0,0,40,1,3
James Justin,2,eng ENG,WB,26-281,90,32,25,7,0,0,0,3,7,0,0,0,0,23,0,3
Caleb Okoli,5,it ITA,CB,23-140,34,12,12,0,0,0,1,0,0,0,0,0,0,7,0,1
Jannik Vestergaard,23,dk DEN,CB,32-119,56,35,33,2,2,0,0,0,0,0,0,0,0,31,0,0
Conor Coady,4,eng ENG,CB,31-279,90,32,32,0,0,0,0,0,0,0,0,0,0,27,0,0
Wout Faes,3,be BEL,CB,26-241,90,33,32,1,0,0,0,0,1,0,0,0,0,28,0,0
Mads Hermansen,30,dk DEN,GK,24-142,90,44,32,12,3,0,0,0,0,0,0,0,0,19,0,0
