Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ollie Watkins,11,eng ENG,FW,29-096,61,9,0,0,4,5,0,9,0,0,,0,,5,24,17,1,1,0,3,0,8,4
Marcus Rashford,9,eng ENG,FW,27-156,29,18,0,0,4,14,5,18,1,0,0.0,1,100.0,11,38,16,1,1,2,0,0,13,2
Morgan Rogers,27,eng ENG,"LW,RW",22-253,90,47,1,6,24,17,4,47,9,3,33.3,4,44.4,31,194,76,3,1,3,6,4,32,9
Donyell Malen,17,nl NED,RW,26-086,61,18,0,0,5,14,1,18,4,1,25.0,2,50.0,14,94,41,1,2,0,2,0,14,3
Jacob Ramsey,41,eng ENG,LW,23-312,29,18,0,2,3,13,3,18,0,0,,0,,12,73,40,1,0,2,1,1,14,5
Marco Asensio,21,es ESP,AM,29-074,72,35,0,1,16,19,3,35,2,1,50.0,1,50.0,24,183,105,4,3,1,0,1,30,3
John McGinn,7,sct SCO,AM,30-169,18,12,0,0,5,7,2,12,1,0,0.0,0,0.0,7,33,9,0,0,0,1,1,8,0
Youri Tielemans,8,be BEL,DM,27-333,90,54,4,10,35,9,1,54,0,0,,0,,27,146,72,1,0,0,0,0,31,3
Amadou Onana,24,be BEL,DM,23-232,61,38,2,9,28,1,0,38,1,0,0.0,0,0.0,29,268,167,3,0,0,1,0,29,1
Boubacar Kamara,44,fr FRA,DM,25-133,29,15,1,1,10,4,2,15,0,0,,0,,8,78,44,1,0,0,1,0,9,2
Ian Maatsen,22,nl NED,LB,23-026,90,64,4,21,22,24,2,64,2,2,100.0,0,0.0,34,141,69,2,1,1,2,4,34,9
Tyrone Mings,5,eng ENG,CB,32-023,90,65,17,29,33,3,2,65,0,0,,0,,35,220,108,2,1,0,0,0,35,0
Axel Disasi,3,fr FRA,"RB,CB",27-025,90,56,2,21,32,4,0,56,2,2,100.0,0,0.0,38,279,143,2,1,0,1,0,39,0
Andrés García,16,es ESP,RB,22-057,45,40,0,6,18,17,0,40,2,0,0.0,2,100.0,31,248,120,3,1,0,2,0,29,8
Ezri Konsa,4,eng ENG,CB,27-164,45,17,2,11,6,0,0,17,0,0,,0,,11,54,23,0,0,0,0,0,14,0
Emiliano Martínez,23,ar ARG,GK,32-215,90,58,48,58,0,0,0,58,0,0,,0,,36,205,144,0,0,0,0,0,25,0
