Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Ollie Watkins,11,eng ENG,FW,29-096,61,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marcus Rashford,9,eng ENG,FW,27-156,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Morgan Rogers,27,eng ENG,"LW,RW",22-253,90,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0,1
Donyell Malen,17,nl NED,RW,26-086,61,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
Jacob Ramsey,41,eng ENG,LW,23-312,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marco Asensio,21,es ESP,AM,29-074,72,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
John McGinn,7,sct SCO,AM,30-169,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Youri Tielemans,8,be BEL,DM,27-333,90,2,1,0,0,2,1,1,100.0,0,2,1,1,0,2,2,0
Amadou Onana,24,be BEL,DM,23-232,61,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0
Boubacar Kamara,44,fr FRA,DM,25-133,29,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0
Ian Maatsen,22,nl NED,LB,23-026,90,3,1,3,0,0,2,2,100.0,0,1,0,1,1,4,3,0
Tyrone Mings,5,eng ENG,CB,32-023,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,4,0
Axel Disasi,3,fr FRA,"RB,CB",27-025,90,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,1,0
Andrés García,16,es ESP,RB,22-057,45,2,0,0,1,1,1,2,50.0,1,0,0,0,2,4,0,0
Ezri Konsa,4,eng ENG,CB,27-164,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Emiliano Martínez,23,ar ARG,GK,32-215,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
