Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Ollie Watkins,11,eng ENG,FW,29-096,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3
Marcus Rashford,9,eng ENG,FW,27-156,29,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0.0
Morgan Rogers,27,eng ENG,"LW,RW",22-253,90,0,0,0,1,3,0,0,0,1,0,0,0,4,2,0,100.0
Donyell Malen,17,nl NED,RW,26-086,61,0,0,0,1,1,0,2,0,1,0,0,0,1,0,1,0.0
Jacob Ramsey,41,eng ENG,LW,23-312,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
Marco Asensio,21,es ESP,AM,29-074,72,1,0,0,1,2,0,0,0,1,0,0,0,3,0,0,
John McGinn,7,sct SCO,AM,30-169,18,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Youri Tielemans,8,be BEL,DM,27-333,90,0,0,0,2,1,0,2,0,1,0,0,0,2,0,0,
Amadou Onana,24,be BEL,DM,23-232,61,0,0,0,1,3,0,0,1,0,0,0,0,2,1,0,100.0
Boubacar Kamara,44,fr FRA,DM,25-133,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Ian Maatsen,22,nl NED,LB,23-026,90,0,0,0,0,0,0,3,1,1,0,0,0,6,1,0,100.0
Tyrone Mings,5,eng ENG,CB,32-023,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,20.0
Axel Disasi,3,fr FRA,"RB,CB",27-025,90,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,100.0
Andrés García,16,es ESP,RB,22-057,45,0,0,0,0,0,0,1,2,0,0,0,0,3,0,1,0.0
Ezri Konsa,4,eng ENG,CB,27-164,45,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
Emiliano Martínez,23,ar ARG,GK,32-215,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
