Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Lucas Paquetá,10,br BRA,"FW,AM,DM",27-172,90,57,50,7,4,0,1,1,1,0,0,0,0,47,0,2
Carlos Soler,4,es ESP,LW,28-044,45,10,9,1,0,0,0,2,0,1,1,0,0,7,0,0
Evan Ferguson,34,ie IRL,FW,20-119,45,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
Jarrod Bowen,20,eng ENG,RW,28-057,90,35,35,0,0,0,0,8,0,0,0,0,0,23,0,2
Mohammed Kudus,14,gh GHA,"AM,LW",24-197,90,37,36,1,0,0,0,6,1,0,0,0,0,29,0,2
Tomáš Souček,28,cz CZE,DM,29-354,45,27,25,2,2,0,1,0,0,0,0,0,0,24,0,1
James Ward-Prowse,8,eng ENG,DM,30-106,45,49,39,9,2,0,0,7,0,7,1,6,0,39,1,0
Edson Álvarez,19,mx MEX,"DM,CB",27-114,90,56,56,0,0,0,0,0,0,0,0,0,0,49,0,1
Emerson Palmieri,33,it ITA,LB,30-196,45,22,20,2,0,0,0,1,1,1,1,0,0,19,0,0
Oliver Scarles,57,eng ENG,LB,19-065,45,35,28,7,1,0,0,1,6,0,0,0,0,28,0,0
Max Kilman,26,eng ENG,CB,27-268,90,55,53,2,0,0,0,0,0,0,0,0,0,42,0,0
Konstantinos Mavropanos,15,gr GRE,CB,27-066,87,52,50,2,2,0,0,0,0,0,0,0,0,48,0,0
Luis Guilherme,17,br BRA,LW,19-006,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Aaron Wan-Bissaka,29,eng ENG,RB,27-081,90,66,57,8,0,0,0,5,8,0,0,0,0,51,1,2
Alphonse Areola,23,fr FRA,GK,31-354,90,48,41,7,4,0,0,0,0,0,0,0,0,39,0,0
