Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Calvert-Lewin,9,eng ENG,FW,27-196,90,14,14,0,0,0,0,0,0,0,0,0,0,5,0,2
Iliman Ndiaye,10,sn SEN,LW,24-206,90,35,34,1,0,0,0,2,0,1,1,0,0,31,0,1
Jesper Lindstrøm,29,dk DEN,RW,24-212,45,15,10,5,1,0,0,5,1,3,3,0,0,9,0,0
Jack Harrison,11,eng ENG,RW,27-313,45,12,11,0,0,0,0,2,0,0,0,0,0,7,1,1
Dwight McNeil,7,eng ENG,AM,24-311,82,32,25,7,4,1,0,6,0,1,1,0,0,22,0,1
Idrissa Gana Gueye,27,sn SEN,"DM,AM",35-002,8,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Orel Mangala,8,be BEL,DM,26-194,82,34,34,0,0,0,0,1,0,0,0,0,0,29,0,1
James Garner,37,eng ENG,AM,23-199,8,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
Abdoulaye Doucouré,16,ml MLI,DM,31-271,90,38,37,0,0,0,0,1,0,0,0,0,0,28,1,1
Vitaliy Mykolenko,19,ua UKR,LB,25-122,90,34,30,4,0,0,0,3,4,0,0,0,0,25,0,0
Jarrad Branthwaite,32,eng ENG,CB,22-093,90,32,32,0,0,0,0,0,0,0,0,0,0,27,0,1
James Tarkowski,6,eng ENG,CB,31-314,90,36,36,0,0,0,0,0,0,0,0,0,0,28,0,0
Ashley Young,18,eng ENG,RB,39-081,90,69,52,17,0,0,0,1,17,0,0,0,0,44,0,0
Jordan Pickford,1,eng ENG,GK,30-205,90,43,30,13,5,0,0,0,0,0,0,0,0,29,0,0
