Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Calvert-Lewin,9,eng ENG,FW,27-196,90,29,1,1,10,18,6,29,2,0,0.0,2,100.0,16,62,4,0,1,0,3,2,25,9
Iliman Ndiaye,10,sn SEN,LW,24-206,90,46,4,11,18,21,2,46,4,3,75.0,1,25.0,27,293,159,4,4,0,1,3,26,7
Jesper Lindstrøm,29,dk DEN,RW,24-212,45,22,1,2,10,10,0,22,2,0,0.0,2,100.0,7,14,2,0,0,0,0,2,11,3
Jack Harrison,11,eng ENG,RW,27-313,45,18,0,3,3,12,0,18,1,0,0.0,1,100.0,14,35,15,0,0,0,2,3,16,2
Dwight McNeil,7,eng ENG,AM,24-311,82,45,0,3,22,20,3,45,3,1,33.3,2,66.7,25,94,31,1,2,0,5,3,32,7
Idrissa Gana Gueye,27,sn SEN,"DM,AM",35-002,8,5,0,0,2,3,0,5,0,0,,0,,2,5,2,0,0,0,0,0,3,0
Orel Mangala,8,be BEL,DM,26-194,82,44,0,4,34,7,0,44,2,2,100.0,0,0.0,23,178,49,0,1,0,0,2,24,0
James Garner,37,eng ENG,AM,23-199,8,2,0,0,0,2,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,1
Abdoulaye Doucouré,16,ml MLI,DM,31-271,90,43,1,9,19,15,0,43,0,0,,0,,19,110,48,1,0,0,0,1,22,2
Vitaliy Mykolenko,19,ua UKR,LB,25-122,90,40,2,12,16,12,1,40,0,0,,0,,16,68,41,1,0,0,0,0,25,4
Jarrad Branthwaite,32,eng ENG,CB,22-093,90,43,8,25,15,3,0,43,1,1,100.0,0,0.0,24,73,38,0,0,0,0,0,21,0
James Tarkowski,6,eng ENG,CB,31-314,90,54,13,27,21,7,4,54,0,0,,0,,17,65,48,0,0,0,0,0,22,0
Ashley Young,18,eng ENG,RB,39-081,90,74,4,19,32,24,0,74,2,1,50.0,1,50.0,30,106,69,0,1,0,0,0,40,2
Jordan Pickford,1,eng ENG,GK,30-205,90,44,31,39,5,0,0,44,0,0,,0,,28,169,104,0,0,0,0,0,18,0
