Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Paul Onuachu,32,ng NGA,FW,30-319,45,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100.0
Tyler Dibling,33,eng ENG,"FW,RW",19-031,45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kamaldeen Sulemana,20,gh GHA,LW,23-056,60,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,
William Smallbone,8,ie IRL,CM,25-050,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Cameron Archer,19,eng ENG,"RW,FW",23-265,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Ross Stewart,11,sct SCO,FW,28-275,30,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,100.0
Ryan Manning,3,ie IRL,"LM,WB",28-302,81,0,0,0,3,0,0,5,1,1,0,0,0,3,3,0,100.0
Yukinari Sugawara,16,jp JPN,WB,24-288,9,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,
Lesley Ugochukwu,26,fr FRA,CM,21-017,90,0,0,0,1,1,0,0,5,0,0,0,0,3,0,0,
Mateus Fernandes,18,pt POR,CM,20-276,88,1,0,0,2,0,0,3,1,1,0,0,0,8,0,0,
Jay Robinson,46,eng ENG,CM,18-028,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Kyle Walker-Peters,2,eng ENG,"RM,WB",27-364,90,0,0,0,0,1,0,3,1,1,0,0,0,4,0,0,
Jack Stephens,5,eng ENG,CB,31-075,90,0,0,0,1,1,0,0,1,5,0,1,0,4,0,0,
Jan Bednarek,35,pl POL,CB,29-000,90,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,100.0
Taylor Harwood-Bellis,6,eng ENG,CB,23-072,90,1,0,0,1,0,0,0,1,0,0,0,0,0,1,4,20.0
Aaron Ramsdale,30,eng ENG,GK,26-333,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
