Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jamie Vardy,9,eng ENG,FW,38-047,90,0,0,0,0,2,0,0,0,0,0,0,0,2,2,4,33.3
Bobby De Cordova-Reid,14,jm JAM,LW,32-025,60,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,
Stephy Mavididi,10,eng ENG,"LW,WB",26-272,30,0,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0.0
Facundo Buonanotte,40,ar ARG,"RW,WB",20-066,90,0,0,0,2,3,0,2,1,1,0,0,0,3,2,3,40.0
Bilal El Khannouss,11,ma MAR,AM,20-293,90,0,0,0,0,2,0,6,0,1,0,0,0,4,0,0,
Boubakary Soumaré,24,fr FRA,DM,26-000,60,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
Harry Winks,8,eng ENG,"DM,CM",29-025,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
Wilfred Ndidi,6,ng NGA,"DM,CM",28-073,90,0,0,0,0,2,0,1,2,1,0,0,0,8,6,3,66.7
Victor Bernth Kristiansen,16,dk DEN,LB,22-073,86,0,0,0,1,2,0,4,2,5,0,0,0,3,0,1,0.0
Luke Thomas,33,eng ENG,CB,23-262,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jannik Vestergaard,23,dk DEN,CB,32-208,86,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3,25.0
Patson Daka,20,zm ZAM,"FW,CB",26-141,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Wout Faes,3,be BEL,CB,26-330,90,0,0,0,1,0,0,0,1,1,0,0,0,4,0,1,0.0
James Justin,2,eng ENG,"RB,CB",27-004,90,0,0,0,1,0,0,3,1,1,0,0,0,6,3,0,100.0
Mads Hermansen,30,dk DEN,GK,24-231,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
