Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Kai Havertz,29,de GER,FW,25-228,90,3,1,0,0,3,1,3,33.3,2,1,0,1,0,3,1,0
Leandro Trossard,19,be BEL,LW,30-052,90,0,0,0,0,0,0,1,0.0,1,3,0,3,1,1,1,0
Gabriel Martinelli,11,br BRA,RW,23-221,86,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0
Kieran Tierney,3,sct SCO,RW,27-234,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Declan Rice,41,eng ENG,LM,26-011,90,4,2,2,2,0,2,3,66.7,1,0,0,0,1,5,0,0
Thomas Partey,5,gh GHA,"RM,CM",31-226,90,5,3,1,2,2,3,3,100.0,0,0,0,0,2,7,0,0
Ethan Nwaneri,53,eng ENG,RM,17-310,45,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0
Riccardo Calafiori,33,it ITA,LB,22-251,45,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Myles Lewis-Skelly,49,eng ENG,LB,18-121,42,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0
Gabriel Magalhães,6,br BRA,CB,27-037,90,2,1,1,0,1,2,2,100.0,0,2,1,1,1,3,3,0
William Saliba,2,fr FRA,CB,23-307,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,5,0
Jurriën Timber,12,nl NED,RB,23-222,90,4,2,0,3,1,2,2,100.0,0,0,0,0,1,5,3,0
David Raya,22,es ESP,GK,29-132,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
