Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Kai Havertz,29,de GER,FW,25-228,90,35,1,1,15,19,7,35,3,1,33.3,2,66.7,14,73,34,1,0,1,3,2,19,3
Leandro Trossard,19,be BEL,LW,30-052,90,42,0,3,13,27,2,42,4,1,25.0,2,50.0,28,161,77,4,1,1,0,3,32,8
Gabriel Martinelli,11,br BRA,RW,23-221,86,42,1,4,14,24,1,42,10,3,30.0,6,60.0,30,193,104,3,3,1,2,1,34,8
Kieran Tierney,3,sct SCO,RW,27-234,4,3,0,0,1,2,0,3,0,0,,0,,1,7,3,0,0,0,0,0,2,0
Declan Rice,41,eng ENG,LM,26-011,90,73,1,12,30,31,3,73,1,0,0.0,1,100.0,37,257,131,6,2,2,1,2,45,3
Thomas Partey,5,gh GHA,"RM,CM",31-226,90,66,1,11,34,21,1,66,2,0,0.0,1,50.0,31,204,92,1,2,0,1,0,48,2
Ethan Nwaneri,53,eng ENG,RM,17-310,45,24,0,3,16,6,0,24,1,0,0.0,1,100.0,15,102,28,1,1,0,0,1,17,1
Riccardo Calafiori,33,it ITA,LB,22-251,45,33,0,3,10,20,2,33,0,0,,0,,15,87,44,1,1,0,0,1,18,0
Myles Lewis-Skelly,49,eng ENG,LB,18-121,42,27,0,2,17,9,1,27,3,2,66.7,1,33.3,10,41,33,0,0,0,0,0,16,1
Gabriel Magalhães,6,br BRA,CB,27-037,90,52,9,26,21,6,2,52,0,0,,0,,26,95,59,0,0,0,0,0,30,0
William Saliba,2,fr FRA,CB,23-307,90,59,6,26,30,3,0,59,1,1,100.0,0,0.0,28,132,75,0,0,0,1,0,38,0
Jurriën Timber,12,nl NED,RB,23-222,90,67,4,13,27,27,0,67,3,0,0.0,3,100.0,29,136,84,4,2,0,1,0,32,3
David Raya,22,es ESP,GK,29-132,90,41,29,38,3,0,0,41,0,0,,0,,21,129,81,0,0,0,0,0,21,0
