Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Mark Flekken,nl NED,31-100,90,9,3,6,66.7,1.9,13,30,43.3,66,4,42.4,37.3,3,66.7,53.7,16,1,6.3,1,11.0
