Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Bryan Mbeumo,19,cm CMR,FW,25-045,90,0,0,0,1,2,0,5,0,1,0,0,0,3,0,2,0.0
Fabio Carvalho,14,pt POR,"FW,CM",22-022,86,0,0,0,0,3,1,0,1,2,0,0,0,6,0,0,
Ryan Trevitt,28,eng ENG,CM,21-193,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
Mikkel Damsgaard,24,dk DEN,CM,24-080,78,0,0,0,1,3,0,3,4,2,0,0,0,5,0,1,0.0
Yunus Emre Konak,26,tr TUR,CM,18-255,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.0
Vitaly Janelt,27,de GER,CM,26-134,90,0,0,0,0,1,0,1,2,1,0,0,0,5,0,0,
Yehor Yarmoliuk,18,ua UKR,CM,20-204,62,0,0,0,0,0,0,1,2,0,0,0,0,7,1,0,100.0
Kevin Schade,7,de GER,FW,22-299,28,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,
Keane Lewis-Potter,23,eng ENG,LB,23-212,90,0,0,0,0,1,0,1,1,1,0,0,0,4,0,0,
Nathan Collins,22,ie IRL,CB,23-144,90,0,0,0,1,0,0,1,0,1,0,0,0,6,1,1,50.0
Ethan Pinnock,5,jm JAM,CB,31-115,90,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,50.0
Sepp van den Berg,4,nl NED,CB,22-276,90,0,0,0,2,0,0,0,1,3,0,0,0,5,3,4,42.9
Kristoffer Ajer,20,no NOR,RB,26-157,78,1,0,0,3,1,0,0,0,0,0,0,0,3,0,4,0.0
Mads Roerslev,30,dk DEN,RB,25-089,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Mark Flekken,1,nl NED,GK,31-100,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
