Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Bryan Mbeumo,19,cm CMR,FW,25-045,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
Fabio Carvalho,14,pt POR,"FW,CM",22-022,86,2,2,1,1,0,2,3,66.7,1,1,0,1,1,3,0,0
Ryan Trevitt,28,eng ENG,CM,21-193,4,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Mikkel Damsgaard,24,dk DEN,CM,24-080,78,4,2,3,1,0,1,2,50.0,1,5,0,5,4,8,1,1
Yunus Emre Konak,26,tr TUR,CM,18-255,12,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Vitaly Janelt,27,de GER,CM,26-134,90,2,1,2,0,0,2,4,50.0,2,1,0,1,2,4,2,0
Yehor Yarmoliuk,18,ua UKR,CM,20-204,62,1,0,1,0,0,0,2,0.0,2,3,2,1,2,3,2,0
Kevin Schade,7,de GER,FW,22-299,28,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0
Keane Lewis-Potter,23,eng ENG,LB,23-212,90,2,1,0,2,0,1,1,100.0,0,5,2,3,1,3,2,0
Nathan Collins,22,ie IRL,CB,23-144,90,2,1,2,0,0,1,1,100.0,0,3,2,1,0,2,3,0
Ethan Pinnock,5,jm JAM,CB,31-115,90,4,2,3,1,0,2,3,66.7,1,4,3,1,0,4,7,1
Sepp van den Berg,4,nl NED,CB,22-276,90,5,3,3,1,1,2,4,50.0,2,4,1,3,1,6,4,1
Kristoffer Ajer,20,no NOR,RB,26-157,78,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Mads Roerslev,30,dk DEN,RB,25-089,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mark Flekken,1,nl NED,GK,31-100,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
