Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Antoine Semenyo,24,gh GHA,"LW,RW,FW",24-223,90,33,33,0,0,0,1,3,0,0,0,0,0,22,0,2
Luis Sinisterra,17,co COL,"FW,LW",25-061,62,15,15,0,0,0,0,0,0,0,0,0,0,12,0,1
Justin Kluivert,19,nl NED,"LW,FW",25-104,28,14,12,2,0,0,0,3,1,1,0,0,0,11,0,1
Dango Ouattara,11,bf BFA,RW,22-188,68,21,21,0,0,0,0,1,0,0,0,0,0,8,0,1
Daniel Jebbison,21,eng ENG,FW,21-004,22,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
Marcus Tavernier,16,eng ENG,"AM,DM",25-148,90,49,41,6,2,0,0,5,1,1,1,0,0,35,2,1
Lewis Cook,4,eng ENG,DM,27-196,83,40,34,6,2,0,0,5,0,4,3,0,0,29,0,1
Philip Billing,29,dk DEN,AM,28-067,7,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0
Alex Scott,14,eng ENG,DM,20-362,62,21,20,1,1,0,1,0,0,0,0,0,0,19,0,1
Ryan Christie,10,sct SCO,DM,29-177,28,26,24,2,2,0,0,2,0,0,0,0,0,18,0,0
Milos Kerkez,3,hu HUN,LB,20-284,90,56,48,7,1,0,0,3,6,0,0,0,0,46,1,1
Dean Huijsen,2,es ESP,CB,19-125,90,68,67,1,1,0,0,0,0,0,0,0,0,56,0,1
Illia Zabarnyi,27,ua UKR,CB,21-351,90,57,53,4,4,0,1,0,0,0,0,0,0,45,0,0
Adam Smith,15,eng ENG,RB,33-110,62,21,15,6,1,0,0,1,5,0,0,0,0,18,0,0
Julian Araujo,28,mx MEX,RB,23-004,28,23,19,4,0,0,0,0,4,0,0,0,0,17,0,1
Neto,1,br BRA,GK,35-029,90,34,25,8,2,0,0,0,0,0,0,0,0,23,1,0
