Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Alexander Isak,14,se SWE,FW,25-116,77,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,100.0
William Osula,18,dk DEN,FW,21-164,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
Anthony Gordon,10,eng ENG,LW,23-326,77,0,0,0,1,2,0,2,0,1,0,0,0,6,1,0,100.0
Joe Willock,28,eng ENG,LW,25-148,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
Jacob Murphy,23,eng ENG,RW,29-326,77,0,0,0,0,2,0,6,2,0,0,0,0,4,0,0,
Miguel Almirón,24,py PAR,RW,30-340,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Joelinton,7,br BRA,LM,28-154,82,0,0,0,1,2,1,0,0,0,0,0,0,5,1,0,100.0
Lewis Miley,67,eng ENG,LM,18-259,8,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
Sandro Tonali,8,it ITA,CM,24-252,90,0,0,0,3,1,0,0,0,1,0,0,0,15,1,0,100.0
Bruno Guimarães,39,br BRA,RM,27-060,90,0,0,0,1,1,0,0,2,2,0,0,0,2,1,0,100.0
Lewis Hall,20,eng ENG,LB,20-129,90,0,0,0,1,0,0,6,0,0,0,0,0,5,1,1,50.0
Dan Burn,33,eng ENG,CB,32-251,90,0,0,0,1,1,0,0,1,0,0,0,0,9,5,0,100.0
Sven Botman,4,nl NED,CB,25-003,90,0,0,0,0,0,0,0,2,1,0,0,0,3,4,1,80.0
Valentino Livramento,21,eng ENG,RB,22-064,84,0,0,0,0,0,1,3,4,4,0,0,0,4,1,3,25.0
Kieran Trippier,2,eng ENG,RB,34-118,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Martin Dúbravka,1,sk SVK,GK,36-000,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
