Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jamie Vardy,9,eng ENG,FW,38-004,90,40,0,1,19,21,8,40,3,2,66.7,1,33.3,19,117,57,2,0,2,1,1,35,6
Stephy Mavididi,10,eng ENG,"LW,LM",26-229,90,53,2,5,14,35,9,53,4,3,75.0,1,25.0,27,302,196,5,4,4,2,3,34,9
Facundo Buonanotte,40,ar ARG,RW,20-023,65,48,2,7,30,13,1,48,5,1,20.0,3,60.0,27,177,59,3,3,0,5,2,31,4
Kasey McAteer,35,ie IRL,"RB,RM",23-054,25,19,0,4,10,5,1,19,1,0,0.0,0,0.0,12,74,34,1,1,0,1,0,14,4
Bilal El Khannouss,11,ma MAR,AM,20-250,65,41,0,1,23,17,0,41,2,2,100.0,0,0.0,20,148,87,3,3,0,0,1,29,2
Patson Daka,20,zm ZAM,FW,26-098,25,16,0,0,8,8,4,16,0,0,,0,,8,26,11,0,0,0,0,2,11,4
Boubakary Soumaré,24,fr FRA,"DM,CM",25-323,90,86,4,21,53,12,1,86,1,1,100.0,0,0.0,40,211,118,5,2,1,1,1,66,1
Harry Winks,8,eng ENG,DM,28-348,65,77,6,16,54,8,0,77,1,0,0.0,1,100.0,41,212,76,1,2,0,1,0,64,0
Oliver Skipp,22,eng ENG,CM,24-121,25,21,0,0,19,2,0,21,0,0,,0,,6,32,6,0,0,0,1,0,13,1
Victor Bernth Kristiansen,16,dk DEN,LB,22-030,90,80,2,26,36,18,0,80,0,0,,0,,36,169,71,1,1,0,0,0,53,2
Jannik Vestergaard,23,dk DEN,CB,32-165,90,94,10,50,42,2,1,94,0,0,,0,,53,241,145,0,0,0,0,0,69,1
Wout Faes,3,be BEL,CB,26-287,90,74,5,36,39,0,0,74,0,0,,0,,36,170,85,1,0,0,1,0,55,0
James Justin,2,eng ENG,RB,26-327,79,63,2,14,25,24,2,63,1,0,0.0,1,100.0,20,81,36,2,0,1,0,0,39,7
Jordan Ayew,18,gh GHA,RM,33-126,11,11,0,1,3,7,1,11,1,1,100.0,0,0.0,4,22,4,0,1,0,0,0,6,1
Jakub Stolarczyk,41,pl POL,GK,24-027,90,40,29,40,0,0,0,40,0,0,,0,,19,60,40,0,0,0,0,0,28,0
