Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jamie Vardy,9,eng ENG,FW,38-004,90,0,0,0,0,0,1,0,0,0,0,0,0,5,2,3,40.0
Stephy Mavididi,10,eng ENG,"LW,LM",26-229,90,0,0,0,1,0,0,8,2,0,0,0,0,4,1,2,33.3
Facundo Buonanotte,40,ar ARG,RW,20-023,65,0,0,0,1,2,0,0,0,3,0,0,0,6,0,0,
Kasey McAteer,35,ie IRL,"RB,RM",23-054,25,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,
Bilal El Khannouss,11,ma MAR,AM,20-250,65,0,0,0,0,0,0,3,0,2,0,0,0,2,1,1,50.0
Patson Daka,20,zm ZAM,FW,26-098,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
Boubakary Soumaré,24,fr FRA,"DM,CM",25-323,90,0,0,0,2,0,0,0,2,1,0,0,0,6,1,1,50.0
Harry Winks,8,eng ENG,DM,28-348,65,0,0,0,0,1,0,1,2,0,0,0,0,9,0,0,
Oliver Skipp,22,eng ENG,CM,24-121,25,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,66.7
Victor Bernth Kristiansen,16,dk DEN,LB,22-030,90,0,0,0,0,0,0,4,2,2,0,0,0,6,0,1,0.0
Jannik Vestergaard,23,dk DEN,CB,32-165,90,0,0,0,1,0,0,0,1,0,0,0,0,3,4,2,66.7
Wout Faes,3,be BEL,CB,26-287,90,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,50.0
James Justin,2,eng ENG,RB,26-327,79,0,0,0,0,0,0,3,0,0,0,0,0,1,2,2,50.0
Jordan Ayew,18,gh GHA,RM,33-126,11,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,
Jakub Stolarczyk,41,pl POL,GK,24-027,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
