Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jamie Vardy,9,eng ENG,FW,38-004,90,30,29,1,0,0,0,0,0,0,0,0,0,23,0,0
Stephy Mavididi,10,eng ENG,"LW,LM",26-229,90,34,33,1,0,1,0,8,0,1,0,1,0,24,0,1
Facundo Buonanotte,40,ar ARG,RW,20-023,65,33,33,0,0,0,0,0,0,0,0,0,0,29,0,1
Kasey McAteer,35,ie IRL,"RB,RM",23-054,25,16,15,1,0,0,0,1,1,0,0,0,0,11,0,1
Bilal El Khannouss,11,ma MAR,AM,20-250,65,36,32,4,0,0,0,3,1,1,0,1,0,24,0,2
Patson Daka,20,zm ZAM,FW,26-098,25,10,9,1,0,0,0,0,1,0,0,0,0,10,0,0
Boubakary Soumaré,24,fr FRA,"DM,CM",25-323,90,77,75,2,1,1,0,0,1,0,0,0,0,69,0,0
Harry Winks,8,eng ENG,DM,28-348,65,69,69,0,0,0,0,1,0,0,0,0,0,63,0,0
Oliver Skipp,22,eng ENG,CM,24-121,25,17,16,1,1,0,0,0,0,0,0,0,0,15,0,0
Victor Bernth Kristiansen,16,dk DEN,LB,22-030,90,73,62,11,2,0,0,4,9,0,0,0,0,56,0,0
Jannik Vestergaard,23,dk DEN,CB,32-165,90,89,83,6,2,0,0,0,0,0,0,0,0,81,0,0
Wout Faes,3,be BEL,CB,26-287,90,69,69,0,0,1,0,0,0,0,0,0,0,65,0,0
James Justin,2,eng ENG,RB,26-327,79,55,45,9,0,1,1,3,9,0,0,0,0,40,1,1
Jordan Ayew,18,gh GHA,RM,33-126,11,10,8,2,0,0,0,2,0,2,2,0,0,7,0,1
Jakub Stolarczyk,41,pl POL,GK,24-027,90,38,35,3,1,0,0,0,0,0,0,0,0,32,0,0
