Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,25-091,72,30,0,2,14,15,8,30,2,1,50.0,1,50.0,24,103,61,3,0,2,3,1,26,8
Miguel Almirón,24,py PAR,RW,30-315,18,10,0,1,6,3,1,10,0,0,,0,,7,22,4,0,0,0,0,0,7,1
Anthony Gordon,10,eng ENG,"LW,FW",23-301,90,50,2,5,28,18,6,50,3,2,66.7,1,33.3,32,253,114,4,1,2,2,1,35,7
Jacob Murphy,23,eng ENG,RW,29-301,63,34,0,7,15,13,4,34,0,0,,0,,18,82,45,2,0,0,2,0,26,5
Harvey Barnes,11,eng ENG,"LW,RW",27-012,27,13,1,1,6,6,4,13,0,0,,0,,6,39,21,1,0,1,0,0,8,2
Joe Willock,28,eng ENG,LM,25-123,63,17,1,2,8,7,2,17,0,0,,0,,8,51,28,1,1,0,0,0,14,2
Sean Longstaff,36,eng ENG,"LM,RM",27-052,27,12,0,4,5,3,1,12,0,0,,0,,8,27,19,0,0,0,0,0,11,0
Bruno Guimarães,39,br BRA,CM,27-035,79,60,1,13,30,17,5,60,2,0,0.0,1,50.0,45,184,68,2,1,0,2,2,51,6
Lewis Miley,67,eng ENG,LM,18-234,11,17,0,6,10,2,0,17,0,0,,0,,11,60,35,0,0,0,1,0,11,0
Sandro Tonali,8,it ITA,"RM,CM",24-227,90,73,2,23,45,6,0,73,1,1,100.0,0,0.0,47,176,69,0,0,0,0,2,57,2
Lewis Hall,20,eng ENG,LB,20-104,90,73,3,44,23,8,2,73,2,2,100.0,0,0.0,47,166,41,1,1,1,1,0,50,3
Dan Burn,33,eng ENG,CB,32-226,90,99,21,79,19,1,1,99,1,1,100.0,0,0.0,73,283,130,0,0,0,0,0,81,0
Fabian Schär,5,ch SUI,CB,33-001,90,104,11,75,27,3,0,104,2,2,100.0,0,0.0,66,276,127,1,1,0,0,0,76,0
Valentino Livramento,21,eng ENG,RB,22-039,63,57,5,18,34,8,0,57,3,2,66.7,1,33.3,38,229,140,4,2,0,0,0,39,1
Kieran Trippier,2,eng ENG,RB,34-093,27,37,1,18,14,5,0,37,0,0,,0,,20,85,43,1,0,0,0,0,31,0
Martin Dúbravka,1,sk SVK,GK,35-341,90,53,46,53,0,0,0,53,0,0,,0,,36,124,51,0,0,0,0,0,36,0
