Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Ollie Watkins,11,eng ENG,FW,29-019,79,0,0,0,0,1,1,0,0,0,0,0,0,4,3,4,42.9
Jáder Durán,9,co COL,FW,21-036,11,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,100.0
Jacob Ramsey,41,eng ENG,LW,23-235,84,0,0,0,1,0,1,0,1,0,0,0,0,2,0,2,0.0
Leon Bailey,31,jm JAM,RW,27-162,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Morgan Rogers,27,eng ENG,"RW,LW",22-176,90,1,0,0,5,0,0,0,0,0,0,0,0,4,2,2,50.0
Youri Tielemans,8,be BEL,AM,27-256,90,0,0,0,4,2,0,3,0,1,0,0,0,4,1,1,50.0
Amadou Onana,24,be BEL,DM,23-155,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Lamare Bogarde,26,nl NED,DM,21-013,54,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0.0
Boubacar Kamara,44,fr FRA,DM,25-056,90,1,0,0,1,1,0,0,1,2,0,0,0,5,0,1,0.0
Ian Maatsen,22,nl NED,LB,22-314,45,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,
Lucas Digne,12,fr FRA,LB,31-182,45,0,0,0,1,0,0,1,0,3,0,0,0,4,1,1,50.0
Tyrone Mings,5,eng ENG,CB,31-311,90,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,50.0
Ezri Konsa,4,eng ENG,CB,27-087,90,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,100.0
Matty Cash,2,pl POL,RB,27-164,90,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,
Emiliano Martínez,23,ar ARG,GK,32-138,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
