Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Joshua Zirkzee,11,nl NED,FW,23-242,83,16,16,0,0,0,0,1,0,0,0,0,0,12,0,2
Rasmus Højlund,9,dk DEN,FW,21-350,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Bruno Fernandes,8,pt POR,"AM,CM",30-133,90,70,60,9,5,1,1,7,1,3,2,0,0,49,1,1
Amad Diallo,16,ci CIV,AM,22-192,90,29,26,3,0,0,0,1,2,1,1,0,0,23,0,4
Kobbie Mainoo,37,eng ENG,CM,19-275,63,35,35,0,0,0,0,0,0,0,0,0,0,32,0,0
Alejandro Garnacho,17,ar ARG,AM,20-202,27,6,6,0,0,0,0,0,0,0,0,0,0,4,0,2
Manuel Ugarte Ribeiro,25,uy URU,CM,23-283,63,27,22,4,1,0,0,0,0,0,0,0,0,22,1,0
Toby Collyer,43,eng ENG,CM,21-016,27,19,17,2,1,0,0,0,0,0,0,0,0,18,0,0
Diogo Dalot,20,pt POR,WB,25-307,90,55,46,9,0,0,0,0,9,0,0,0,0,44,0,2
Noussair Mazraoui,3,ma MAR,WB,27-066,83,36,30,6,0,0,0,0,6,0,0,0,0,31,0,2
Antony,21,br BRA,WB,24-330,7,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0
Leny Yoro,15,fr FRA,CB,19-067,90,54,52,2,1,0,0,0,1,0,0,0,0,50,0,0
Harry Maguire,5,eng ENG,CB,31-320,90,64,62,1,1,0,2,0,0,0,0,0,0,55,1,0
Matthijs de Ligt,4,nl NED,CB,25-160,90,54,53,1,1,0,0,0,0,0,0,0,0,47,0,0
André Onana,24,cm CMR,GK,28-292,90,28,21,7,4,0,0,0,0,0,0,0,0,16,0,0
