Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jamie Vardy,9,eng ENG,FW,37-221,78,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,66.7
Stephy Mavididi,10,eng ENG,FW,26-080,12,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0.0
Bobby De Cordova-Reid,14,jm JAM,LW,31-199,85,0,0,0,2,1,1,1,0,0,0,0,0,3,0,2,0.0
Kasey McAteer,35,ie IRL,LW,22-271,5,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0
Abdul Fatawu Issahaku,7,gh GHA,RW,20-164,90,0,0,0,2,3,1,4,0,6,0,0,0,8,1,0,100.0
Facundo Buonanotte,40,ar ARG,AM,19-240,78,0,0,0,0,3,0,3,0,0,0,0,0,5,0,1,0.0
Boubakary Soumaré,24,fr FRA,AM,25-174,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Wilfred Ndidi,6,ng NGA,DM,27-247,90,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,100.0
Harry Winks,8,eng ENG,DM,28-199,90,0,0,0,1,1,0,3,1,2,0,0,0,3,0,0,
Victor Bernth Kristiansen,16,dk DEN,LB,21-247,90,0,0,0,1,2,0,2,2,2,0,0,0,1,1,2,33.3
Wout Faes,3,be BEL,CB,26-138,90,1,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0.0
Jannik Vestergaard,23,dk DEN,CB,32-016,90,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,100.0
James Justin,2,eng ENG,RB,26-178,90,0,0,0,0,1,0,2,3,1,0,0,0,6,0,1,0.0
Mads Hermansen,30,dk DEN,GK,24-039,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
