Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Michail Antonio,9,jm JAM,FW,34-191,69,13,13,0,0,0,1,3,0,0,0,0,0,8,0,0
Carlos Soler,4,es ESP,"LM,CM",27-277,21,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0
Mohammed Kudus,14,gh GHA,"LM,RM",24-064,85,30,30,0,0,0,1,0,0,0,0,0,0,28,0,0
Luis Guilherme,17,br BRA,RM,18-239,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Lucas Paquetá,10,br BRA,CM,27-039,82,43,41,2,0,1,1,0,0,0,0,0,0,33,0,0
Crysencio Summerville,7,nl NED,LM,22-341,8,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Tomáš Souček,28,cz CZE,CM,29-221,90,45,45,0,0,0,0,0,0,0,0,0,0,36,0,3
Jarrod Bowen,20,eng ENG,"RM,FW",27-290,90,28,23,5,1,1,0,4,0,4,2,2,0,24,0,0
Guido Rodríguez,24,ar ARG,DM,30-176,69,38,37,1,1,0,1,0,0,0,0,0,0,35,0,0
Edson Álvarez,19,mx MEX,DM,26-347,21,14,13,0,0,0,0,0,0,0,0,0,0,13,1,0
Emerson Palmieri,33,it ITA,LB,30-063,82,54,45,9,1,0,0,3,8,0,0,0,0,44,0,0
Aaron Cresswell,3,eng ENG,LB,34-295,8,9,6,3,0,0,1,1,2,1,1,0,0,7,0,0
Max Kilman,26,eng ENG,CB,27-135,90,74,73,0,0,0,1,0,0,0,0,0,0,67,1,0
Jean-Clair Todibo,25,fr FRA,CB,24-280,90,58,56,1,1,0,0,0,0,0,0,0,0,54,1,0
Aaron Wan-Bissaka,29,eng ENG,RB,26-314,90,59,55,4,1,0,0,0,3,0,0,0,0,53,0,0
Alphonse Areola,23,fr FRA,GK,31-221,90,47,39,8,1,0,0,0,0,0,0,0,0,35,0,0
