Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Michail Antonio,9,jm JAM,FW,34-191,69,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Carlos Soler,4,es ESP,"LM,CM",27-277,21,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Mohammed Kudus,14,gh GHA,"LM,RM",24-064,85,1,1,0,0,1,0,1,0.0,1,3,0,3,0,1,0,0
Luis Guilherme,17,br BRA,RM,18-239,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lucas Paquetá,10,br BRA,CM,27-039,82,2,1,1,1,0,2,3,66.7,1,1,0,1,1,3,0,0
Crysencio Summerville,7,nl NED,LM,22-341,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tomáš Souček,28,cz CZE,CM,29-221,90,1,0,0,1,0,1,3,33.3,2,2,1,1,0,1,4,0
Jarrod Bowen,20,eng ENG,"RM,FW",27-290,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Guido Rodríguez,24,ar ARG,DM,30-176,69,2,1,2,0,0,0,4,0.0,4,2,1,1,0,2,1,0
Edson Álvarez,19,mx MEX,DM,26-347,21,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,0,0
Emerson Palmieri,33,it ITA,LB,30-063,82,7,4,6,1,0,0,1,0.0,1,1,1,0,2,9,2,0
Aaron Cresswell,3,eng ENG,LB,34-295,8,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Max Kilman,26,eng ENG,CB,27-135,90,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,4,0
Jean-Clair Todibo,25,fr FRA,CB,24-280,90,2,2,2,0,0,1,1,100.0,0,1,0,1,2,4,5,0
Aaron Wan-Bissaka,29,eng ENG,RB,26-314,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0
Alphonse Areola,23,fr FRA,GK,31-221,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
