Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Gabriel Jesus,9,br BRA,FW,27-268,71,2,0,0,0,2,0,0,,0,3,0,3,0,2,1,0
Mikel Merino,23,es ESP,LM,28-188,19,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Leandro Trossard,19,be BEL,LW,30-023,90,4,2,0,4,0,0,2,0.0,2,1,0,1,0,4,0,0
Gabriel Martinelli,11,br BRA,RW,23-192,90,2,2,2,0,0,0,0,,0,0,0,0,0,2,0,0
Kai Havertz,29,de GER,"LM,FW",25-199,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0
Declan Rice,41,eng ENG,CM,25-348,86,2,0,0,1,1,1,2,50.0,1,1,1,0,1,3,3,0
Thomas Partey,5,gh GHA,CM,31-197,4,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
Martin Ødegaard,8,no NOR,RM,26-010,90,2,0,0,1,1,0,1,0.0,1,1,0,1,1,3,0,0
Myles Lewis-Skelly,49,eng ENG,LB,18-092,90,3,2,1,2,0,3,3,100.0,0,0,0,0,0,3,2,0
Gabriel Magalhães,6,br BRA,CB,27-008,90,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,5,0
William Saliba,2,fr FRA,CB,23-278,90,2,2,1,1,0,0,0,,0,0,0,0,1,3,2,0
Jurriën Timber,12,nl NED,RB,23-193,90,4,3,1,0,3,2,2,100.0,0,1,0,1,1,5,1,0
David Raya,22,es ESP,GK,29-103,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
