Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Gabriel Jesus,9,br BRA,FW,27-268,71,30,1,1,10,19,1,30,1,0,0.0,1,100.0,10,65,37,2,1,1,0,0,14,1
Mikel Merino,23,es ESP,LM,28-188,19,8,0,1,3,4,1,8,0,0,,0,,2,14,14,1,0,1,0,0,5,1
Leandro Trossard,19,be BEL,LW,30-023,90,53,0,4,14,36,7,53,1,1,100.0,0,0.0,39,248,78,0,1,0,0,2,41,7
Gabriel Martinelli,11,br BRA,RW,23-192,90,39,0,2,13,24,4,39,8,2,25.0,5,62.5,25,119,60,3,0,2,1,2,33,10
Kai Havertz,29,de GER,"LM,FW",25-199,90,70,1,5,23,42,8,70,0,0,,0,,42,118,37,1,0,0,2,1,58,7
Declan Rice,41,eng ENG,CM,25-348,86,81,2,10,46,25,1,81,1,0,0.0,1,100.0,48,231,101,0,3,0,2,0,59,1
Thomas Partey,5,gh GHA,CM,31-197,4,2,0,1,0,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Martin Ødegaard,8,no NOR,RM,26-010,90,89,0,1,33,55,12,89,1,0,0.0,1,100.0,58,474,287,6,7,3,3,1,70,7
Myles Lewis-Skelly,49,eng ENG,LB,18-092,90,81,4,14,38,30,2,81,4,2,50.0,1,25.0,45,166,95,2,4,1,0,0,56,3
Gabriel Magalhães,6,br BRA,CB,27-008,90,118,7,30,68,20,3,118,0,0,,0,,80,217,126,0,3,0,0,0,99,0
William Saliba,2,fr FRA,CB,23-278,90,117,7,41,73,3,0,117,0,0,,0,,85,240,125,0,1,0,0,1,100,0
Jurriën Timber,12,nl NED,RB,23-193,90,91,1,13,48,30,1,91,4,2,50.0,0,0.0,54,213,117,2,2,0,1,2,64,2
David Raya,22,es ESP,GK,29-103,90,30,15,30,0,0,0,30,0,0,,0,,21,81,58,0,0,0,0,0,22,0
