Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-326,89,8,8,0,0,0,0,0,0,0,0,0,0,4,0,1
Ali Al Hamadi,16,iq IRQ,FW,22-304,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Nathan Broadhead,33,wls WAL,LM,26-269,76,17,14,3,0,0,0,4,0,3,3,0,0,9,0,1
Sammie Szmodics,23,ie IRL,LM,29-097,14,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Jens Cajuste,12,se SWE,CM,25-142,76,18,18,0,0,0,0,0,0,0,0,0,0,10,0,1
Kalvin Phillips,8,eng ENG,CM,29-028,14,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Sam Morsy,5,eg EGY,CM,33-111,90,24,23,1,1,0,0,0,0,0,0,0,0,17,0,0
Omari Hutchinson,20,eng ENG,RM,21-061,89,18,17,1,0,0,0,0,0,0,0,0,0,14,0,0
Jack Taylor,14,ie IRL,RM,26-190,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Leif Davis,3,eng ENG,LB,24-353,90,20,16,4,1,0,0,2,2,1,1,0,0,13,0,0
Jacob Greaves,24,eng ENG,CB,24-109,90,23,23,0,0,0,0,0,0,0,0,0,0,18,0,0
Luke Woolfenden,6,eng ENG,CB,26-070,90,22,20,2,0,0,0,0,0,0,0,0,0,19,0,0
Dara O'Shea,26,ie IRL,CB,25-301,90,29,22,7,0,0,0,0,7,0,0,0,0,18,0,0
Wes Burns,7,wls WAL,RB,30-037,85,15,14,1,0,0,0,1,1,0,0,0,0,8,0,0
Ben Johnson,18,eng ENG,RB,24-341,5,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Christian Walton,28,eng ENG,GK,29-051,90,43,26,17,4,0,0,0,0,0,0,0,0,18,0,0
