Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Erling Haaland,9,no NOR,FW,24-147,90,0,0,0,2,0,0,0,1,1,0,0,0,2,3,2,60.0
Jeremy Doku,11,be BEL,LM,22-202,76,0,0,0,0,1,0,5,0,2,0,0,0,5,0,1,0.0
Jack Grealish,10,eng ENG,LM,29-096,14,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,
Phil Foden,47,eng ENG,CM,24-201,90,0,0,0,0,0,0,3,0,1,0,0,0,4,0,1,0.0
Kevin De Bruyne,17,be BEL,CM,33-170,67,0,0,0,0,3,0,6,0,0,0,0,0,1,0,2,0.0
Mateo Kovačić,8,hr CRO,DM,30-223,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Bernardo Silva,20,pt POR,"RM,CM",30-127,90,0,0,0,0,5,0,1,1,1,0,0,0,4,1,0,100.0
İlkay Gündoğan,19,de GER,"DM,CM",34-052,88,0,0,0,1,0,0,1,2,1,0,0,0,3,1,0,100.0
Sávio,26,br BRA,RM,20-249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Matheus Nunes,27,pt POR,LB,26-110,90,0,0,0,1,4,0,0,1,3,0,1,0,2,1,1,50.0
Joško Gvardiol,24,hr CRO,CB,22-327,90,0,0,0,0,1,0,0,3,0,0,0,0,6,2,2,50.0
Rúben Dias,3,pt POR,CB,27-215,90,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,25.0
Kyle Walker,2,eng ENG,RB,34-201,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.0
Ederson,31,br BRA,GK,31-120,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
