Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-147,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0
Jeremy Doku,11,be BEL,LM,22-202,76,2,2,2,0,0,1,1,100.0,0,1,0,1,0,2,1,0
Jack Grealish,10,eng ENG,LM,29-096,14,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Phil Foden,47,eng ENG,CM,24-201,90,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
Kevin De Bruyne,17,be BEL,CM,33-170,67,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Mateo Kovačić,8,hr CRO,DM,30-223,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bernardo Silva,20,pt POR,"RM,CM",30-127,90,2,1,2,0,0,1,3,33.3,2,3,0,3,1,3,1,0
İlkay Gündoğan,19,de GER,"DM,CM",34-052,88,2,1,0,1,1,0,1,0.0,1,0,0,0,2,4,1,0
Sávio,26,br BRA,RM,20-249,2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Matheus Nunes,27,pt POR,LB,26-110,90,3,3,2,1,0,3,6,50.0,3,1,0,1,1,4,0,0
Joško Gvardiol,24,hr CRO,CB,22-327,90,1,0,0,0,1,0,0,,0,3,1,2,3,4,3,0
Rúben Dias,3,pt POR,CB,27-215,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0
Kyle Walker,2,eng ENG,RB,34-201,90,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,1,0
Ederson,31,br BRA,GK,31-120,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
