Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-147,90,18,2,3,6,9,1,18,0,0,,0,,4,4,0,0,0,0,1,1,12,1
Jeremy Doku,11,be BEL,LM,22-202,76,49,2,6,9,34,4,49,11,4,36.4,7,63.6,35,237,105,5,3,3,1,3,37,5
Jack Grealish,10,eng ENG,LM,29-096,14,11,0,0,1,10,0,11,0,0,,0,,8,23,12,0,0,0,0,1,7,4
Phil Foden,47,eng ENG,CM,24-201,90,61,1,3,24,34,3,61,2,2,100.0,0,0.0,34,102,31,1,0,0,1,4,51,6
Kevin De Bruyne,17,be BEL,CM,33-170,67,42,0,1,19,22,0,42,1,0,0.0,1,100.0,23,107,67,2,2,0,1,0,30,3
Mateo Kovačić,8,hr CRO,DM,30-223,23,27,0,0,20,7,1,27,0,0,,0,,17,64,16,0,0,0,0,0,22,0
Bernardo Silva,20,pt POR,"RM,CM",30-127,90,27,0,8,14,5,1,27,1,1,100.0,0,0.0,12,130,71,1,1,1,0,1,14,1
İlkay Gündoğan,19,de GER,"DM,CM",34-052,88,69,1,10,43,17,2,69,1,1,100.0,0,0.0,37,179,81,2,2,1,1,1,55,2
Sávio,26,br BRA,RM,20-249,2,7,0,0,4,3,0,7,1,0,0.0,1,100.0,3,15,7,1,0,0,0,0,5,0
Matheus Nunes,27,pt POR,LB,26-110,90,76,1,10,40,26,1,76,2,0,0.0,1,50.0,38,293,197,6,5,0,1,0,54,7
Joško Gvardiol,24,hr CRO,CB,22-327,90,62,5,18,35,9,1,62,1,0,0.0,1,100.0,22,86,27,0,0,0,1,1,37,0
Rúben Dias,3,pt POR,CB,27-215,90,55,8,24,28,3,1,55,0,0,,0,,26,116,70,0,1,0,0,0,39,0
Kyle Walker,2,eng ENG,RB,34-201,90,82,3,25,49,8,0,82,2,1,50.0,1,50.0,46,220,112,2,0,0,0,0,61,1
Ederson,31,br BRA,GK,31-120,90,39,29,39,0,0,0,39,0,0,,0,,17,44,26,0,0,0,0,0,25,0
