Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Aaron Ramsdale,eng ENG,26-144,90,6,3,3,50.0,2.7,4,13,30.8,43,2,27.9,31.7,4,25.0,26.3,27,0,0.0,1,14.0
