Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Ross Stewart,11,sct SCO,FW,28-086,26,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
Cameron Archer,19,eng ENG,"FW,LW",23-076,64,12,11,1,0,0,0,0,0,0,0,0,0,9,0,1
Mateus Fernandes,18,pt POR,LM,20-087,73,18,18,0,0,0,0,0,0,0,0,0,0,14,0,0
Adam Armstrong,9,eng ENG,RW,27-238,17,6,5,1,0,0,0,1,0,0,0,0,0,5,0,0
Flynn Downes,4,eng ENG,CM,25-259,90,35,33,2,2,1,0,0,0,0,0,0,0,26,0,1
Joe Aribo,7,ng NGA,"CM,LM",28-076,90,33,31,2,0,0,0,0,0,0,0,0,0,29,0,0
Tyler Dibling,33,eng ENG,RM,18-207,90,17,17,0,0,0,0,2,0,0,0,0,0,14,0,0
Ryan Manning,3,ie IRL,LB,28-113,73,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
Paul Onuachu,32,ng NGA,FW,30-130,17,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Kyle Walker-Peters,2,eng ENG,"CB,LB,RB",27-175,90,59,53,6,1,0,0,1,5,0,0,0,0,55,0,0
Jan Bednarek,35,pl POL,CB,28-176,90,78,62,16,3,0,3,0,0,0,0,0,0,72,0,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-249,90,51,48,3,3,0,0,0,0,0,0,0,0,41,0,0
Yukinari Sugawara,16,jp JPN,RB,24-099,89,26,24,2,0,0,0,2,1,1,1,0,0,22,0,1
Charlie Taylor,21,eng ENG,LB,31-017,1,7,6,1,0,0,0,1,1,0,0,0,0,4,0,0
Aaron Ramsdale,30,eng ENG,GK,26-144,90,47,41,6,2,0,0,0,0,0,0,0,0,36,0,0
