Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ross Stewart,11,sct SCO,FW,28-086,26,6,0,2,3,1,0,6,0,0,,0,,4,10,0,0,0,0,1,0,4,0
Cameron Archer,19,eng ENG,"FW,LW",23-076,64,17,2,6,9,2,1,17,0,0,,0,,8,76,52,2,0,1,3,1,13,2
Mateus Fernandes,18,pt POR,LM,20-087,73,31,2,13,18,3,1,31,3,3,100.0,0,0.0,16,69,34,0,0,0,1,2,15,0
Adam Armstrong,9,eng ENG,RW,27-238,17,10,0,1,3,6,2,10,0,0,,0,,5,26,7,1,0,0,0,2,6,3
Flynn Downes,4,eng ENG,CM,25-259,90,48,5,20,24,4,0,48,1,0,0.0,1,100.0,17,81,44,0,0,0,0,0,31,2
Joe Aribo,7,ng NGA,"CM,LM",28-076,90,42,2,12,20,10,1,42,2,0,0.0,2,100.0,16,89,54,2,2,0,0,0,26,3
Tyler Dibling,33,eng ENG,RM,18-207,90,26,4,5,7,14,1,26,3,1,33.3,1,33.3,18,237,188,7,6,1,1,1,20,2
Ryan Manning,3,ie IRL,LB,28-113,73,23,8,10,6,8,0,23,2,1,50.0,1,50.0,10,35,12,0,0,0,1,0,13,2
Paul Onuachu,32,ng NGA,FW,30-130,17,8,0,2,7,0,0,8,1,1,100.0,0,0.0,7,26,1,0,0,0,1,1,7,0
Kyle Walker-Peters,2,eng ENG,"CB,LB,RB",27-175,90,67,8,26,31,10,0,67,2,0,0.0,2,100.0,41,183,109,2,2,0,0,0,50,0
Jan Bednarek,35,pl POL,CB,28-176,90,97,45,65,32,1,0,97,0,0,,0,,41,165,93,1,0,0,0,0,54,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-249,90,59,10,28,31,1,1,59,0,0,,0,,35,157,67,0,0,0,1,1,40,0
Yukinari Sugawara,16,jp JPN,RB,24-099,89,37,6,23,12,2,1,37,0,0,,0,,20,53,25,0,0,0,5,1,26,0
Charlie Taylor,21,eng ENG,LB,31-017,1,8,0,4,1,3,0,8,0,0,,0,,5,22,6,0,0,0,0,0,5,0
Aaron Ramsdale,30,eng ENG,GK,26-144,90,51,44,50,1,0,0,51,0,0,,0,,38,191,103,0,0,0,0,0,33,0
