Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,FW,25-065,90,23,19,4,0,0,0,1,0,1,0,0,0,19,0,0
Anthony Gordon,10,eng ENG,"LW,RW,AM",23-275,67,28,26,2,0,0,0,2,1,1,1,0,0,19,0,1
Callum Wilson,9,eng ENG,FW,32-272,23,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Joelinton,7,br BRA,"RW,LM",28-103,68,35,31,4,1,0,0,2,3,0,0,0,0,27,0,3
Jacob Murphy,23,eng ENG,RM,29-275,22,19,18,1,0,0,1,7,1,0,0,0,0,8,0,0
Joe Willock,28,eng ENG,LM,25-097,45,11,11,0,0,0,0,0,0,0,0,0,0,9,0,1
Harvey Barnes,11,eng ENG,"LM,LW",26-352,45,25,25,0,0,0,0,5,0,0,0,0,0,18,0,0
Bruno Guimarães,39,br BRA,"CM,DM",27-009,83,60,57,3,3,1,0,1,0,0,0,0,0,54,0,0
Kieran Trippier,2,eng ENG,"RB,CM",34-067,7,17,12,5,0,0,0,2,2,2,0,1,0,13,0,0
Sean Longstaff,36,eng ENG,RM,27-026,56,23,23,0,0,0,0,1,0,0,0,0,0,20,0,1
Sandro Tonali,8,it ITA,"CM,DM",24-201,34,18,17,1,1,0,0,0,0,0,0,0,0,16,0,0
Lewis Hall,20,eng ENG,"LB,CM",20-078,90,78,69,8,1,0,0,6,4,3,3,0,0,66,1,3
Lloyd Kelly,25,eng ENG,CB,26-050,90,71,70,1,1,0,0,0,0,0,0,0,0,60,0,0
Fabian Schär,5,ch SUI,CB,32-341,90,75,74,1,0,0,1,2,1,0,0,0,0,62,0,0
Valentino Livramento,21,eng ENG,"RB,LB",22-013,90,61,49,12,1,0,0,6,10,1,0,0,0,54,0,0
Nick Pope,22,eng ENG,GK,32-220,90,30,27,3,0,0,0,0,0,0,0,0,0,27,0,0
