Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-165,89,32,1,6,13,14,6,32,2,0,0.0,2,100.0,20,138,74,1,1,0,3,3,23,7
Fabio Carvalho,14,pt POR,FW,22-169,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Kevin Schade,7,de GER,LW,23-080,74,35,1,9,11,15,8,35,0,0,,0,,11,50,8,0,0,0,3,4,17,4
Mathias Jensen,8,dk DEN,"LW,CM",29-045,16,14,0,1,5,8,2,14,0,0,,0,,8,25,2,0,0,0,1,0,11,3
Bryan Mbeumo,19,cm CMR,"RW,FW",25-192,90,49,1,6,17,27,2,49,4,2,50.0,2,50.0,30,165,96,1,1,1,0,1,33,12
Mikkel Damsgaard,24,dk DEN,AM,24-227,89,56,0,7,27,23,5,56,2,1,50.0,1,50.0,28,186,127,6,1,2,1,2,38,5
Michael Kayode,33,it ITA,"RB,AM",20-220,1,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Vitaly Janelt,27,de GER,DM,26-281,74,28,3,5,14,9,0,28,0,0,,0,,11,52,10,0,0,0,0,0,17,1
Yehor Yarmoliuk,18,ua UKR,"DM,CM",20-351,16,14,1,3,10,1,0,14,0,0,,0,,7,15,1,0,0,0,0,1,10,2
Christian Nørgaard,6,dk DEN,"DM,CM",30-342,90,52,6,14,27,11,3,52,0,0,,0,,21,71,43,1,0,1,0,0,31,1
Keane Lewis-Potter,23,eng ENG,LB,23-359,90,54,4,19,25,10,2,54,2,1,50.0,1,50.0,24,205,146,5,2,0,1,0,26,3
Sepp van den Berg,4,nl NED,CB,23-057,59,37,10,23,12,2,1,37,0,0,,0,,12,112,89,0,0,0,0,1,14,0
Ethan Pinnock,5,jm JAM,CB,31-262,31,10,3,3,7,0,0,10,0,0,,0,,3,6,4,0,0,0,0,0,4,0
Nathan Collins,22,ie IRL,CB,23-291,90,45,14,27,13,5,1,45,0,0,,0,,18,85,49,0,0,0,0,0,23,0
Kristoffer Ajer,20,no NOR,"RB,CB",26-304,90,45,3,13,21,11,2,45,2,0,0.0,1,50.0,18,112,58,3,0,0,1,2,29,3
Mark Flekken,1,nl NED,GK,31-247,90,43,35,43,0,0,0,43,0,0,,0,,24,104,62,0,0,0,0,0,21,0
