Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,28-165,89,19,19,0,0,0,0,0,0,0,0,0,0,17,0,0
Fabio Carvalho,14,pt POR,FW,22-169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Schade,7,de GER,LW,23-080,74,21,16,4,0,0,0,1,4,0,0,0,0,11,1,1
Mathias Jensen,8,dk DEN,"LW,CM",29-045,16,13,13,0,0,0,0,2,0,0,0,0,0,5,0,2
Bryan Mbeumo,19,cm CMR,"RW,FW",25-192,90,37,32,4,2,0,0,4,0,2,2,0,0,27,1,2
Mikkel Damsgaard,24,dk DEN,AM,24-227,89,45,43,2,1,1,0,3,0,0,0,0,0,37,0,1
Michael Kayode,33,it ITA,"RB,AM",20-220,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Vitaly Janelt,27,de GER,DM,26-281,74,23,21,1,1,0,0,1,0,0,0,0,0,18,1,1
Yehor Yarmoliuk,18,ua UKR,"DM,CM",20-351,16,12,12,0,0,0,0,1,0,0,0,0,0,12,0,0
Christian Nørgaard,6,dk DEN,"DM,CM",30-342,90,45,45,0,0,0,1,2,0,0,0,0,0,33,0,0
Keane Lewis-Potter,23,eng ENG,LB,23-359,90,42,35,6,1,1,0,2,5,0,0,0,0,34,1,0
Sepp van den Berg,4,nl NED,CB,23-057,59,25,24,1,1,0,0,0,0,0,0,0,0,23,0,0
Ethan Pinnock,5,jm JAM,CB,31-262,31,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Nathan Collins,22,ie IRL,CB,23-291,90,32,32,0,0,0,0,0,0,0,0,0,0,28,0,0
Kristoffer Ajer,20,no NOR,"RB,CB",26-304,90,35,32,3,0,0,0,0,3,0,0,0,0,28,0,0
Mark Flekken,1,nl NED,GK,31-247,90,42,31,11,5,0,0,0,0,0,0,0,0,25,0,0
