Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jørgen Strand Larsen,9,no NOR,FW,24-291,90,16,16,0,0,0,0,0,0,0,0,0,0,7,0,2
Matheus Cunha,10,br BRA,AM,25-180,89,29,24,4,1,0,0,3,0,2,0,2,0,20,1,2
Gonçalo Guedes,29,pt POR,AM,27-360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Ricner Bellegarde,27,fr FRA,AM,26-149,86,19,16,3,0,0,1,0,2,0,0,0,0,14,0,1
Matt Doherty,2,ie IRL,"AM,WB",32-312,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
João Gomes,8,br BRA,CM,23-285,89,52,50,2,2,0,0,1,0,0,0,0,0,47,0,2
Tommy Doyle,20,eng ENG,CM,23-037,1,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
André,7,br BRA,CM,23-130,90,38,38,0,0,0,0,0,0,0,0,0,0,34,0,0
Rodrigo Gomes,19,pt POR,WB,21-139,89,25,25,0,0,0,0,1,0,0,0,0,0,14,0,2
Hwang Hee-chan,11,kr KOR,"WB,AM",28-302,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Nélson Semedo,22,pt POR,WB,31-007,89,35,26,9,2,0,1,1,7,0,0,0,0,28,0,0
Alfie Pond,46,eng ENG,"CB,WB",20-267,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Rayan Aït-Nouri,3,dz ALG,CB,23-170,90,57,40,17,2,0,0,0,15,0,0,0,0,52,0,1
Toti Gomes,24,pt POR,CB,25-312,90,65,59,6,2,0,0,0,0,0,0,0,0,61,0,1
Mario Lemina,5,ga GAB,CB,31-083,90,60,57,3,3,1,1,0,0,0,0,0,0,50,0,1
José Sá,1,pt POR,GK,31-311,90,21,15,6,3,0,0,0,0,0,0,0,0,14,0,0
