Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Ollie Watkins,11,eng ENG,FW,29-054,77,10,10,0,0,0,0,0,0,0,0,0,0,6,0,1
Leon Bailey,31,jm JAM,RW,27-197,13,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
Jacob Ramsey,41,eng ENG,LW,23-270,45,13,13,0,0,0,0,1,0,0,0,0,0,9,0,2
Marcus Rashford,9,eng ENG,LW,27-114,45,19,17,2,1,1,0,3,0,1,0,0,0,16,0,0
Morgan Rogers,27,eng ENG,RW,22-211,77,26,25,1,0,1,0,1,1,0,0,0,0,22,0,1
Donyell Malen,17,nl NED,FW,26-044,13,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Marco Asensio,21,es ESP,AM,29-032,90,30,28,1,0,0,0,2,0,1,1,0,0,23,1,0
Youri Tielemans,8,be BEL,DM,27-291,90,77,71,6,4,0,1,1,0,0,0,0,0,66,0,1
John McGinn,7,sct SCO,DM,30-127,90,51,46,5,5,0,0,0,0,0,0,0,0,46,0,0
Ian Maatsen,22,nl NED,LB,22-349,90,49,40,9,1,0,0,4,8,0,0,0,0,42,0,0
Tyrone Mings,5,eng ENG,CB,31-346,58,47,44,3,2,0,0,0,0,0,0,0,0,43,0,1
Lamare Bogarde,26,nl NED,CB,21-048,32,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0
Ezri Konsa,4,eng ENG,CB,27-122,90,86,82,4,2,0,0,0,0,0,0,0,0,82,0,0
Matty Cash,2,pl POL,RB,27-199,69,29,25,4,0,0,1,1,4,0,0,0,0,20,0,2
Andrés García,16,es ESP,RB,22-015,21,13,12,1,0,0,0,0,1,0,0,0,0,13,0,0
Emiliano Martínez,23,ar ARG,GK,32-173,90,37,31,6,1,0,0,0,0,0,0,0,0,28,0,0
