Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Evanilson,9,br BRA,FW,25-181,89,15,0,0,8,7,3,15,0,0,,0,,10,78,41,1,1,0,0,1,13,3
Daniel Jebbison,21,eng ENG,FW,21-235,1,1,0,0,0,1,0,1,1,1,100.0,0,0.0,1,11,0,0,0,0,0,0,0,0
Dango Ouattara,11,bf BFA,LW,23-053,77,29,0,4,9,16,5,29,4,1,25.0,2,50.0,19,128,83,5,2,3,2,1,19,8
Ben Winterburn,47,eng ENG,LW,20-213,13,7,0,2,4,1,1,7,0,0,,0,,5,49,40,2,0,1,0,0,5,2
Antoine Semenyo,24,gh GHA,RW,25-088,90,53,2,5,23,27,5,53,4,2,50.0,2,50.0,36,298,171,7,5,2,2,0,36,9
Alex Scott,8,eng ENG,AM,21-227,66,23,0,2,18,3,0,23,0,0,,0,,11,49,25,0,0,0,4,1,15,0
David Brooks,7,wls WAL,AM,27-271,24,19,2,4,9,6,1,19,0,0,,0,,9,32,13,0,0,0,1,0,11,2
Tyler Adams,12,us USA,DM,26-050,90,53,3,13,33,8,0,53,1,0,0.0,1,100.0,24,167,82,1,1,0,0,0,22,0
Lewis Cook,4,eng ENG,DM,28-061,90,44,2,8,22,14,0,44,0,0,,0,,15,92,41,1,0,0,1,0,18,1
Milos Kerkez,3,hu HUN,LB,21-149,90,57,3,13,30,15,1,57,1,0,0.0,1,100.0,30,238,155,6,4,1,0,1,28,3
Dean Huijsen,2,es ESP,CB,19-356,90,75,11,35,34,6,4,75,0,0,,0,,45,363,185,1,1,0,0,0,51,1
Illia Zabarnyi,27,ua UKR,CB,22-216,77,41,4,24,16,1,1,41,0,0,,0,,25,209,138,0,0,0,0,0,25,0
Marcos Senesi,5,ar ARG,CB,27-330,13,13,3,9,4,0,0,13,0,0,,0,,3,12,9,0,0,0,0,0,3,0
Adam Smith,15,eng ENG,RB,33-341,66,21,1,3,14,4,0,21,1,0,0.0,1,100.0,10,58,8,0,0,0,0,0,12,2
James Hill,23,eng ENG,RB,23-085,24,23,1,6,12,5,0,23,0,0,,0,,7,37,21,1,1,0,0,0,8,0
Kepa Arrizabalaga,13,es ESP,GK,30-184,90,42,29,39,3,0,0,42,0,0,,0,,24,155,68,0,0,0,0,0,20,0
