Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evanilson,9,br BRA,FW,25-181,89,12,12,0,0,0,1,0,0,0,0,0,0,8,0,0
Daniel Jebbison,21,eng ENG,FW,21-235,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Dango Ouattara,11,bf BFA,LW,23-053,77,17,17,0,0,0,0,5,0,0,0,0,0,7,0,1
Ben Winterburn,47,eng ENG,LW,20-213,13,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Antoine Semenyo,24,gh GHA,RW,25-088,90,38,36,2,0,0,0,2,1,1,0,1,0,30,0,1
Alex Scott,8,eng ENG,AM,21-227,66,15,13,2,0,0,1,0,0,0,0,0,0,13,0,0
David Brooks,7,wls WAL,AM,27-271,24,16,14,2,0,0,0,2,0,1,0,1,0,12,0,0
Tyler Adams,12,us USA,DM,26-050,90,44,41,2,1,0,0,0,1,0,0,0,0,34,1,0
Lewis Cook,4,eng ENG,DM,28-061,90,37,30,7,2,0,0,8,0,5,5,0,0,21,0,0
Milos Kerkez,3,hu HUN,LB,21-149,90,47,37,10,3,0,0,5,7,0,0,0,0,29,0,1
Dean Huijsen,2,es ESP,CB,19-356,90,62,61,1,1,0,1,1,0,0,0,0,0,47,0,1
Illia Zabarnyi,27,ua UKR,CB,22-216,77,34,33,1,1,0,0,0,0,0,0,0,0,27,0,1
Marcos Senesi,5,ar ARG,CB,27-330,13,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Adam Smith,15,eng ENG,RB,33-341,66,18,13,5,0,0,0,0,5,0,0,0,0,13,0,0
James Hill,23,eng ENG,RB,23-085,24,17,13,4,1,0,0,1,3,0,0,0,0,7,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-184,90,42,28,14,8,0,0,0,0,0,0,0,0,33,0,0
