Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Evanilson,9,br BRA,FW,25-181,89,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Daniel Jebbison,21,ca CAN,FW,21-235,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Dango Ouattara,11,bf BFA,LW,23-053,77,2,0,1,1,0,1,3,33.3,2,2,0,2,0,2,1,0
Ben Winterburn,47,eng ENG,LW,20-213,13,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
Antoine Semenyo,24,gh GHA,RW,25-088,90,2,2,1,1,0,0,0,,0,0,0,0,0,2,2,0
Alex Scott,8,eng ENG,AM,21-227,66,1,0,1,0,0,1,2,50.0,1,2,0,2,0,1,1,0
David Brooks,7,wls WAL,AM,27-271,24,1,1,0,1,0,0,2,0.0,2,1,0,1,0,1,0,0
Tyler Adams,12,us USA,DM,26-050,90,4,1,0,3,1,2,4,50.0,2,1,0,1,1,5,3,0
Lewis Cook,4,eng ENG,DM,28-061,90,1,1,1,0,0,1,2,50.0,1,2,1,1,1,2,1,0
Milos Kerkez,3,hu HUN,LB,21-149,90,5,2,2,2,1,2,2,100.0,0,0,0,0,2,7,2,0
Dean Huijsen,2,es ESP,CB,19-356,90,2,0,1,1,0,0,0,,0,0,0,0,1,3,6,0
Illia Zabarnyi,27,ua UKR,CB,22-216,77,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,4,0
Marcos Senesi,5,ar ARG,CB,27-330,13,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,6,0
Adam Smith,15,eng ENG,RB,33-341,66,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
James Hill,23,eng ENG,RB,23-085,24,2,2,0,1,1,0,1,0.0,1,2,0,2,0,2,2,0
Kepa Arrizabalaga,13,es ESP,GK,30-184,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
