Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Beto,14,gw GNB,FW,27-015,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0
Jack Harrison,11,eng ENG,LW,28-087,90,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
Jesper Lindstrøm,29,dk DEN,RW,24-352,78,3,1,0,2,1,1,2,50.0,1,1,0,1,1,4,2,0
Ashley Young,18,eng ENG,RW,39-221,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Carlos Alcaraz,24,ar ARG,AM,22-077,85,1,0,1,0,0,0,0,,0,0,0,0,0,1,3,0
Tim Iroegbunam,42,eng ENG,AM,21-230,5,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,1,0
Idrissa Gana Gueye,27,sn SEN,DM,35-142,90,6,2,2,3,1,0,5,0.0,5,1,0,1,1,7,1,0
James Garner,37,eng ENG,DM,23-339,90,3,0,2,0,1,1,3,33.3,2,2,1,1,1,4,3,0
Vitaliy Mykolenko,19,ua UKR,LB,25-262,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,3,0
Jarrad Branthwaite,32,eng ENG,CB,22-233,90,1,1,0,1,0,1,2,50.0,1,3,2,1,2,3,13,0
James Tarkowski,6,eng ENG,CB,32-088,90,3,1,2,1,0,0,0,,0,3,1,2,5,8,10,1
Jake O'Brien,15,ie IRL,RB,23-276,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0
Jordan Pickford,1,eng ENG,GK,30-345,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
