Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-186,90,26,1,4,5,17,7,26,3,2,66.7,0,0.0,11,46,11,0,0,0,3,2,17,5
Kevin Schade,7,de GER,LW,23-101,90,45,3,6,11,30,6,45,1,0,0.0,1,100.0,24,213,90,2,3,3,2,3,25,10
Bryan Mbeumo,19,cm CMR,RW,25-213,90,55,2,7,16,32,6,55,5,2,40.0,3,60.0,35,193,78,3,0,2,3,1,41,7
Mikkel Damsgaard,24,dk DEN,AM,24-248,90,63,0,9,27,28,1,63,1,1,100.0,0,0.0,31,157,100,1,0,0,2,1,43,2
Vitaly Janelt,27,de GER,DM,26-302,74,49,1,9,25,15,2,49,0,0,,0,,32,201,119,3,2,0,0,0,40,2
Mathias Jensen,8,dk DEN,DM,29-066,16,25,1,3,12,11,0,25,1,1,100.0,0,0.0,12,43,19,0,0,0,0,0,13,1
Christian Nørgaard,6,dk DEN,DM,30-363,90,81,4,15,45,23,3,81,0,0,,0,,35,155,83,0,0,0,1,0,51,0
Keane Lewis-Potter,23,eng ENG,LB,24-014,90,62,3,17,26,20,3,62,1,1,100.0,0,0.0,35,271,160,5,4,2,0,0,38,8
Ethan Pinnock,5,jm JAM,CB,31-283,90,64,5,32,29,3,0,64,0,0,,0,,34,206,126,0,1,0,0,0,40,0
Nathan Collins,22,ie IRL,CB,23-312,90,76,13,35,37,4,1,76,1,1,100.0,0,0.0,39,266,161,1,0,0,0,0,41,1
Kristoffer Ajer,20,no NOR,RB,26-325,89,38,1,9,19,10,5,38,1,1,100.0,0,0.0,19,132,70,3,1,1,0,0,26,5
Kim Jisoo,36,kr KOR,RB,20-074,1,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Mark Flekken,1,nl NED,GK,31-268,90,42,30,41,1,0,0,42,0,0,,0,,30,156,107,0,0,0,0,0,30,0
