Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Lucas Paquetá,10,br BRA,"FW,RW",27-140,90,42,0,3,29,11,2,42,1,1,100.0,0,0.0,17,60,6,0,2,0,2,3,30,5
Carlos Soler,4,es ESP,LW,28-012,71,38,1,6,27,6,2,38,2,1,50.0,1,50.0,18,70,12,0,1,0,1,0,27,2
Andy Irving,39,sct SCO,"DM,LW",24-246,19,18,1,7,10,1,0,18,0,0,,0,,8,17,4,0,0,0,0,2,11,0
Mohammed Kudus,14,gh GHA,RW,24-165,62,28,0,9,11,8,0,28,5,3,60.0,1,20.0,16,74,2,0,0,0,4,3,22,5
Danny Ings,18,eng ENG,"FW,RW",32-175,28,12,1,3,7,2,1,12,0,0,,0,,3,31,11,1,0,0,0,1,7,1
Tomáš Souček,28,cz CZE,AM,29-322,90,34,2,5,22,7,1,34,1,1,100.0,0,0.0,10,25,7,0,1,0,1,0,23,2
Guido Rodríguez,24,ar ARG,DM,30-277,80,36,2,13,22,1,0,36,0,0,,0,,14,24,7,0,0,0,0,0,24,1
Oliver Scarles,57,eng ENG,LW,19-033,10,4,1,3,0,1,0,4,0,0,,0,,1,5,4,0,0,0,0,0,1,1
Edson Álvarez,19,mx MEX,DM,27-082,90,60,5,24,34,2,0,60,3,2,66.7,0,0.0,27,123,56,1,0,0,1,0,37,0
Emerson Palmieri,33,it ITA,LB,30-164,80,42,5,15,20,7,0,42,3,2,66.7,1,33.3,16,101,45,2,1,0,1,0,29,2
Aaron Cresswell,3,eng ENG,LB,35-030,10,2,1,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Max Kilman,26,eng ENG,CB,27-236,90,56,10,35,21,0,0,56,0,0,,0,,27,102,48,0,0,0,0,0,39,0
Konstantinos Mavropanos,15,gr GRE,CB,27-034,90,59,13,42,17,0,0,59,0,0,,0,,31,146,77,1,0,0,0,0,40,0
Aaron Wan-Bissaka,29,eng ENG,RB,27-049,90,62,3,30,28,4,1,62,1,0,0.0,0,0.0,24,119,37,1,0,0,1,1,37,1
Łukasz Fabiański,1,pl POL,GK,39-271,90,54,42,54,0,0,0,54,0,0,,0,,26,137,52,0,0,0,0,0,28,0
