Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Lucas Paquetá,10,br BRA,"FW,RW",27-140,90,30,28,2,1,1,0,1,0,0,0,0,0,18,0,0
Carlos Soler,4,es ESP,LW,28-012,71,31,30,0,0,0,1,0,0,0,0,0,0,27,1,0
Andy Irving,39,sct SCO,"DM,LW",24-246,19,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0
Mohammed Kudus,14,gh GHA,RW,24-165,62,18,16,1,0,0,1,0,0,0,0,0,0,16,1,0
Danny Ings,18,eng ENG,"FW,RW",32-175,28,7,6,1,0,0,0,0,0,0,0,0,0,7,0,0
Tomáš Souček,28,cz CZE,AM,29-322,90,25,25,0,0,0,0,0,0,0,0,0,0,20,0,1
Guido Rodríguez,24,ar ARG,DM,30-277,80,33,29,4,4,0,0,0,0,0,0,0,0,31,0,0
Oliver Scarles,57,eng ENG,LW,19-033,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Edson Álvarez,19,mx MEX,DM,27-082,90,48,44,3,3,0,2,0,0,0,0,0,0,40,1,0
Emerson Palmieri,33,it ITA,LB,30-164,80,34,30,3,0,0,0,2,3,0,0,0,0,23,1,1
Aaron Cresswell,3,eng ENG,LB,35-030,10,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Max Kilman,26,eng ENG,CB,27-236,90,47,46,1,1,0,0,0,0,0,0,0,0,38,0,0
Konstantinos Mavropanos,15,gr GRE,CB,27-034,90,50,47,3,3,0,2,0,0,0,0,0,0,45,0,0
Aaron Wan-Bissaka,29,eng ENG,RB,27-049,90,51,45,5,0,0,0,0,5,0,0,0,0,38,1,4
Łukasz Fabiański,1,pl POL,GK,39-271,90,52,34,18,4,0,0,0,0,0,0,0,0,41,0,0
