Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Niclas Füllkrug,11,de GER,FW,31-330,90,17,14,3,0,0,0,0,0,0,0,0,0,12,0,0
Crysencio Summerville,7,nl NED,LW,23-066,90,29,29,0,0,0,0,3,0,0,0,0,0,21,0,3
Mohammed Kudus,14,gh GHA,RW,24-155,71,19,18,1,0,0,0,0,0,0,0,0,0,19,0,0
Luis Guilherme,17,br BRA,RW,18-330,19,3,2,1,0,0,0,2,0,1,0,1,0,3,0,0
Lucas Paquetá,10,br BRA,"AM,DM",27-130,90,61,57,4,3,3,1,0,0,0,0,0,0,52,0,0
Edson Álvarez,19,mx MEX,DM,27-072,86,53,53,0,0,0,0,1,0,0,0,0,0,50,0,1
Danny Ings,18,eng ENG,AM,32-165,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomáš Souček,28,cz CZE,DM,29-312,90,32,31,1,1,0,2,1,0,0,0,0,0,18,0,0
Aaron Wan-Bissaka,29,eng ENG,LB,27-039,90,51,45,6,2,0,0,2,4,0,0,0,0,42,0,3
Max Kilman,26,eng ENG,CB,27-226,90,45,45,0,0,0,0,0,0,0,0,0,0,41,0,0
Jean-Clair Todibo,25,fr FRA,CB,25-005,52,34,32,1,1,0,0,0,0,0,0,0,0,31,1,0
Konstantinos Mavropanos,15,gr GRE,CB,27-024,38,26,26,0,0,0,1,0,0,0,0,0,0,23,0,0
Vladimír Coufal,5,cz CZE,RB,32-135,90,56,43,12,0,0,0,3,12,0,0,0,0,51,1,0
Alphonse Areola,23,fr FRA,GK,31-312,90,39,35,4,1,0,1,0,0,0,0,0,0,31,0,0
